stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,85.770,1.765,0.000,0,9,1881230583.037,110129947.895,57
refined,176.780,1.765,0.000,0,9,1881230583.037,55093252.559,57
