stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.007,-5.447,-2.538,0.837,1.495,1.761,-0.708,0.567,-0.605,1607818044.953,1584,0,0,-0.001
norefined,2,-0.440,-5.459,-2.619,0.787,1.445,1.608,-0.788,0.475,-0.632,702036307.659,1584,0,0,0.081
norefined,3,-0.879,-5.461,-2.671,0.753,1.395,1.420,-0.838,0.364,-0.641,335776712.156,1584,0,0,0.161
norefined,4,-1.128,-5.495,-2.792,0.679,1.250,1.065,-0.850,0.227,-0.646,217983705.413,1584,0,0,0.205
norefined,5,-0.892,-5.592,-2.947,0.565,1.086,0.743,-0.771,0.121,-0.647,158903095.944,1584,0,0,0.160
norefined,6,-1.261,-5.657,-2.853,0.455,1.046,0.551,-0.654,-0.058,-0.576,152859228.675,1584,0,0,0.223
norefined,7,-0.801,-5.745,-2.945,0.398,0.976,0.456,-0.584,-0.065,-0.563,126496458.727,1584,0,0,0.139
norefined,8,-1.267,-5.745,-2.873,0.354,0.955,0.376,-0.518,-0.180,-0.523,133630481.197,1584,0,0,0.220
norefined,9,-0.794,-5.821,-2.966,0.310,0.895,0.315,-0.463,-0.172,-0.512,110129947.895,1584,0,0,0.136
norefined,10,-1.274,-5.804,-2.909,0.286,0.872,0.268,-0.412,-0.268,-0.481,123245461.242,1584,0,0,0.219
refined,11,-0.794,-5.821,-2.966,0.310,0.895,0.315,-0.463,-0.172,-0.512,110129947.895,1584,0,0,0.136
refined,12,-1.151,-7.367,-3.979,0.328,0.564,0.287,0.043,-0.949,-0.235,56719980.722,1584,0,0,0.156
refined,13,-1.210,-7.497,-4.048,0.157,0.418,0.164,0.050,-0.884,-0.095,55118737.987,1584,0,0,0.161
refined,14,-1.227,-7.596,-4.090,0.136,0.430,0.161,0.054,-0.878,-0.090,55096811.822,1584,0,0,0.162
refined,15,-1.230,-7.620,-4.096,0.134,0.430,0.165,0.049,-0.875,-0.093,55094570.631,1584,0,0,0.161
refined,16,-1.233,-7.642,-4.106,0.134,0.433,0.167,0.047,-0.876,-0.097,55093762.133,1584,0,0,0.161
refined,17,-1.235,-7.654,-4.110,0.134,0.434,0.169,0.045,-0.876,-0.099,55093445.809,1584,0,0,0.161
refined,18,-1.236,-7.662,-4.113,0.134,0.435,0.170,0.044,-0.876,-0.101,55093321.173,1584,0,0,0.161
refined,19,-1.237,-7.667,-4.115,0.134,0.436,0.170,0.043,-0.877,-0.102,55093271.981,1584,0,0,0.161
refined,20,-1.237,-7.670,-4.116,0.134,0.436,0.171,0.043,-0.877,-0.103,55093252.559,1584,0,0,0.161
