stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.280,"[-2.373, -0.186]",1.093,-2.336,0.022
norefined,c,-7.408,"[-14.056, -0.76]",6.648,-2.224,0.029
norefined,s,-3.150,"[-6.004, -0.295]",2.854,-2.202,0.031
norefined,k0,0.215,"[-1.693, 2.122]",1.908,0.225,0.823
norefined,k1,-0.829,"[-2.405, 0.746]",1.575,-1.051,0.297
norefined,k2,0.171,"[-1.322, 1.664]",1.493,0.229,0.820
norefined,k3,-1.382,"[-3.027, 0.262]",1.645,-1.678,0.098
norefined,k4,-0.565,"[-1.588, 0.457]",1.023,-1.103,0.274
norefined,k5,0.765,"[-0.444, 1.973]",1.209,1.263,0.211
refined,tt,-0.911,"[-1.419, -0.403]",0.508,-3.579,0.001
refined,c,-4.738,"[-7.414, -2.062]",2.676,-3.534,0.001
refined,s,-2.235,"[-3.479, -0.99]",1.245,-3.584,0.001
refined,k0,-0.184,"[-1.253, 0.886]",1.070,-0.342,0.733
refined,k1,-0.045,"[-0.884, 0.794]",0.839,-0.108,0.915
refined,k2,-0.680,"[-1.558, 0.198]",0.878,-1.546,0.127
refined,k3,-0.188,"[-0.905, 0.53]",0.717,-0.522,0.603
refined,k4,-0.346,"[-0.923, 0.231]",0.577,-1.198,0.235
refined,k5,0.154,"[-0.485, 0.794]",0.640,0.482,0.632
