stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.111,2.023,0.000,76,0,9,4153086326.848,457659813.087
refined,72.419,2.023,0.000,76,0,9,4153086326.848,387126250.162
