stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.991,"[-1.933, -0.049]",0.942,-2.101,0.039
norefined,c,-7.674,"[-14.799, -0.549]",7.125,-2.150,0.035
norefined,s,-2.441,"[-5.471, 0.589]",3.030,-1.608,0.112
norefined,k0,0.422,"[-1.586, 2.429]",2.007,0.419,0.676
norefined,k1,-0.242,"[-1.719, 1.234]",1.476,-0.328,0.744
norefined,k2,1.026,"[-0.475, 2.526]",1.501,1.364,0.177
norefined,k3,-1.269,"[-2.69, 0.152]",1.421,-1.783,0.079
norefined,k4,-0.201,"[-1.359, 0.956]",1.158,-0.347,0.729
norefined,k5,0.918,"[-0.576, 2.412]",1.494,1.227,0.224
refined,tt,-1.053,"[-1.595, -0.511]",0.542,-3.877,0.000
refined,c,-6.878,"[-10.676, -3.079]",3.798,-3.614,0.001
refined,s,-3.279,"[-5.124, -1.435]",1.844,-3.549,0.001
refined,k0,-0.122,"[-1.259, 1.014]",1.137,-0.215,0.830
refined,k1,0.242,"[-0.642, 1.126]",0.884,0.546,0.587
refined,k2,0.315,"[-0.687, 1.316]",1.001,0.627,0.533
refined,k3,0.126,"[-0.509, 0.762]",0.636,0.397,0.693
refined,k4,0.070,"[-0.454, 0.594]",0.524,0.267,0.791
refined,k5,-0.241,"[-0.876, 0.393]",0.635,-0.758,0.451
