stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,4.592,2.023,0.000,76,0,9,2006745370.275,1241108898.166
refined,17.421,2.023,0.000,76,0,9,2006745370.275,600798296.728
