attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.225,"[-0.307, -0.142]",0.083,-5.413,0.000,83,0.800,600798296.726,0.202,-1.000,0.775,0,0,fn
c,-1.259,"[-1.798, -0.719]",0.539,-4.658,0.000,83,0.800,600798296.726,0.202,-6.000,4.741,0,0,fn
s,-0.718,"[-1.06, -0.376]",0.342,-4.190,0.000,83,0.800,600798296.726,0.202,-3.000,2.282,0,0,fn
k0,0.053,"[-0.386, 0.491]",0.438,0.240,0.811,83,0.800,600798296.726,0.202,0.000,0.053,0,0,fp
k1,0.478,"[0.056, 0.9]",0.422,2.259,0.027,83,0.800,600798296.726,0.202,0.000,0.478,0,1,fp
k2,0.263,"[-0.061, 0.586]",0.323,1.622,0.109,83,0.800,600798296.726,0.202,0.000,0.263,0,0,fp
k3,0.205,"[-0.107, 0.517]",0.312,1.313,0.194,83,0.800,600798296.726,0.202,0.000,0.205,0,0,fp
k4,0.021,"[-0.271, 0.312]",0.291,0.142,0.888,83,0.800,600798296.726,0.202,0.000,0.021,0,0,fp
k5,-0.332,"[-0.65, -0.014]",0.318,-2.086,0.041,83,0.800,600798296.726,0.202,0.000,-0.332,0,1,fp
vot,0.178,,,,,83,0.800,600798296.726,0.202,0.167,0.012,0,0,fn
tt,-1.053,"[-1.595, -0.511]",0.542,-3.877,0.000,83,0.900,251716217.983,0.148,-1.000,-0.053,0,0,fn
c,-6.878,"[-10.676, -3.079]",3.798,-3.614,0.001,83,0.900,251716217.983,0.148,-6.000,-0.878,0,0,fn
s,-3.279,"[-5.124, -1.435]",1.844,-3.549,0.001,83,0.900,251716217.983,0.148,-3.000,-0.279,0,0,fn
k0,-0.122,"[-1.259, 1.014]",1.137,-0.215,0.830,83,0.900,251716217.983,0.148,0.000,-0.122,0,0,fp
k1,0.242,"[-0.642, 1.126]",0.884,0.546,0.587,83,0.900,251716217.983,0.148,0.000,0.242,0,0,fp
k2,0.315,"[-0.687, 1.316]",1.001,0.627,0.533,83,0.900,251716217.983,0.148,0.000,0.315,0,0,fp
k3,0.126,"[-0.509, 0.762]",0.636,0.397,0.693,83,0.900,251716217.983,0.148,0.000,0.126,0,0,fp
k4,0.070,"[-0.454, 0.594]",0.524,0.267,0.791,83,0.900,251716217.983,0.148,0.000,0.070,0,0,fp
k5,-0.241,"[-0.876, 0.393]",0.635,-0.758,0.451,83,0.900,251716217.983,0.148,0.000,-0.241,0,0,fp
vot,0.153,,,,,83,0.900,251716217.983,0.148,0.167,-0.014,0,0,fn
tt,-0.791,"[-1.143, -0.44]",0.352,-4.492,0.000,83,1.100,211336061.384,0.167,-1.000,0.209,0,0,fn
c,-4.381,"[-6.451, -2.312]",2.069,-4.226,0.000,83,1.100,211336061.384,0.167,-6.000,1.619,0,0,fn
s,-2.445,"[-3.571, -1.32]",1.126,-4.336,0.000,83,1.100,211336061.384,0.167,-3.000,0.555,0,0,fn
k0,-0.169,"[-0.919, 0.581]",0.750,-0.449,0.655,83,1.100,211336061.384,0.167,0.000,-0.169,0,0,fp
k1,-0.257,"[-0.869, 0.356]",0.612,-0.837,0.406,83,1.100,211336061.384,0.167,0.000,-0.257,0,0,fp
k2,0.270,"[-0.433, 0.973]",0.703,0.766,0.446,83,1.100,211336061.384,0.167,0.000,0.270,0,0,fp
k3,-0.100,"[-0.56, 0.361]",0.460,-0.432,0.667,83,1.100,211336061.384,0.167,0.000,-0.100,0,0,fp
k4,-0.283,"[-0.695, 0.129]",0.412,-1.371,0.175,83,1.100,211336061.384,0.167,0.000,-0.283,0,0,fp
k5,0.102,"[-0.376, 0.58]",0.478,0.425,0.672,83,1.100,211336061.384,0.167,0.000,0.102,0,0,fp
vot,0.181,,,,,83,1.100,211336061.384,0.167,0.167,0.014,0,0,fn
tt,-0.911,"[-1.419, -0.403]",0.508,-3.579,0.001,83,1.200,387126250.166,0.244,-1.000,0.089,0,0,fn
c,-4.738,"[-7.414, -2.062]",2.676,-3.534,0.001,83,1.200,387126250.166,0.244,-6.000,1.262,0,0,fn
s,-2.235,"[-3.479, -0.99]",1.245,-3.584,0.001,83,1.200,387126250.166,0.244,-3.000,0.765,0,0,fn
k0,-0.184,"[-1.253, 0.886]",1.070,-0.342,0.733,83,1.200,387126250.166,0.244,0.000,-0.184,0,0,fp
k1,-0.045,"[-0.884, 0.794]",0.839,-0.108,0.915,83,1.200,387126250.166,0.244,0.000,-0.045,0,0,fp
k2,-0.680,"[-1.558, 0.198]",0.878,-1.546,0.127,83,1.200,387126250.166,0.244,0.000,-0.680,0,0,fp
k3,-0.188,"[-0.905, 0.53]",0.717,-0.522,0.603,83,1.200,387126250.166,0.244,0.000,-0.188,0,0,fp
k4,-0.346,"[-0.923, 0.231]",0.577,-1.198,0.235,83,1.200,387126250.166,0.244,0.000,-0.346,0,0,fp
k5,0.154,"[-0.485, 0.794]",0.640,0.482,0.632,83,1.200,387126250.166,0.244,0.000,0.154,0,0,fp
vot,0.192,,,,,83,1.200,387126250.166,0.244,0.167,0.026,0,0,fn
