stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.336,1.727,0.000,0,9,4470535504.135,1682466998.615,76
refined,16.878,1.727,0.000,0,9,4470535504.135,1368309850.526,76
