stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,91.460,2.023,0.000,76,0,9,3078186115.285,231692422.836
refined,156.231,2.023,0.000,76,0,9,3078186115.285,140004829.635
