stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.377,-5.398,-1.274,-1.763,1.553,0.923,1.447,1.585,0.195,7256361069.230,1584,0,0,-0.070
norefined,2,-0.054,-5.444,-1.391,-1.818,1.402,0.841,1.377,1.520,0.113,5276358486.151,1584,0,0,0.010
norefined,3,-0.449,-5.472,-1.526,-1.886,1.237,0.741,1.271,1.410,0.011,2956583041.804,1584,0,0,0.082
norefined,4,-0.866,-5.481,-1.608,-1.948,1.087,0.649,1.149,1.306,-0.079,1477423243.752,1584,0,0,0.158
norefined,5,-1.033,-5.542,-1.771,-2.017,0.850,0.463,0.956,1.111,-0.224,1088385589.887,1584,0,0,0.186
norefined,6,-0.736,-5.614,-1.985,-2.022,0.683,0.290,0.837,0.955,-0.345,869079313.608,1584,0,0,0.131
norefined,7,-0.975,-5.627,-2.126,-1.981,0.450,0.143,0.643,0.781,-0.510,719315709.812,1584,0,0,0.173
norefined,8,-0.548,-5.672,-2.300,-1.915,0.346,0.063,0.585,0.716,-0.595,714191412.726,1584,0,0,0.097
norefined,9,-1.003,-5.664,-2.291,-1.882,0.228,-0.003,0.468,0.642,-0.661,614386535.277,1584,0,0,0.177
norefined,10,-0.553,-5.707,-2.445,-1.817,0.144,-0.062,0.433,0.597,-0.725,627651763.372,1584,0,0,0.097
refined,11,-1.003,-5.664,-2.291,-1.882,0.228,-0.003,0.468,0.642,-0.661,614386535.277,1584,0,0,0.177
refined,12,-1.139,-7.297,-3.291,0.019,-1.350,-0.121,0.553,0.086,0.487,378783352.925,1584,0,0,0.156
refined,13,-1.438,-8.866,-4.216,-0.202,-1.540,-0.646,0.726,-0.079,0.825,365291797.492,1584,0,0,0.162
refined,14,-1.930,-11.330,-5.508,-0.889,-2.210,-1.737,1.316,-0.746,1.513,353094005.987,1584,0,0,0.170
refined,15,-2.956,-16.702,-8.100,-2.098,-3.668,-3.154,2.463,-1.064,2.226,345118227.115,1584,0,0,0.177
refined,16,-3.866,-21.082,-10.278,-4.071,-3.994,-4.379,3.295,-0.659,0.726,340079289.805,1584,0,0,0.183
refined,17,-5.811,-32.075,-14.994,-6.334,-7.094,-5.984,5.594,0.034,1.880,338808130.320,1584,0,0,0.181
refined,18,0.506,4.312,0.108,-2.623,4.132,-3.555,-2.409,-5.421,-2.183,6437241247.603,1584,0,0,0.117
refined,19,-1.883,-11.468,-2.432,5.223,-8.209,5.523,3.602,13.481,4.072,8572412939.061,1584,0,0,0.164
refined,20,4.908,28.713,4.772,-12.075,25.623,-17.318,-9.665,-44.945,-7.979,9417112092.204,1584,0,0,0.171
