stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.387,-5.334,-1.923,-1.079,1.015,-1.649,-1.001,-0.027,-1.148,2559116721.936,-0.073
norefined,2,-0.101,-5.336,-1.911,-1.131,0.981,-1.692,-1.045,-0.083,-1.183,1167790943.069,0.019
norefined,3,-0.594,-5.310,-1.885,-1.158,0.942,-1.729,-1.066,-0.120,-1.186,692933726.914,0.112
norefined,4,-1.002,-5.283,-2.027,-1.065,0.877,-1.627,-0.916,-0.200,-1.084,785265262.874,0.190
norefined,5,-0.557,-5.371,-2.147,-1.044,0.762,-1.613,-0.836,-0.136,-1.010,644436583.335,0.104
norefined,6,-1.040,-5.317,-2.182,-0.997,0.732,-1.571,-0.773,-0.178,-0.970,710644243.720,0.196
norefined,7,-0.588,-5.400,-2.289,-0.975,0.620,-1.561,-0.701,-0.113,-0.904,603444157.388,0.109
norefined,8,-1.075,-5.342,-2.312,-0.931,0.593,-1.524,-0.649,-0.145,-0.868,652626257.000,0.201
norefined,9,-0.615,-5.421,-2.407,-0.910,0.489,-1.519,-0.584,-0.081,-0.809,570655326.382,0.113
norefined,10,-1.104,-5.361,-2.420,-0.870,0.465,-1.484,-0.542,-0.110,-0.777,607407422.752,0.206
refined,11,-0.615,-5.421,-2.407,-0.910,0.489,-1.519,-0.584,-0.081,-0.809,570655326.382,0.113
refined,12,-0.746,-3.069,-1.175,0.470,-0.897,0.510,0.423,-0.504,0.745,1014492166.306,0.243
refined,13,-0.830,-4.396,-1.979,0.274,-0.611,-0.432,0.423,-0.385,0.142,341786567.442,0.189
refined,14,-0.867,-4.733,-2.232,0.030,-0.439,-0.434,0.455,-0.323,-0.172,321444919.765,0.183
refined,15,-0.867,-4.772,-2.246,0.007,-0.387,-0.440,0.451,-0.284,-0.138,321076803.245,0.182
refined,16,-0.876,-4.823,-2.266,0.007,-0.391,-0.442,0.460,-0.291,-0.141,321067902.592,0.182
refined,17,-0.875,-4.816,-2.261,0.006,-0.389,-0.441,0.457,-0.289,-0.137,321067189.731,0.182
refined,18,-0.876,-4.821,-2.264,0.007,-0.389,-0.441,0.458,-0.290,-0.138,321067095.854,0.182
refined,19,-0.875,-4.820,-2.263,0.006,-0.389,-0.441,0.458,-0.290,-0.138,321067081.122,0.182
refined,20,-0.876,-4.820,-2.263,0.006,-0.389,-0.441,0.458,-0.290,-0.138,321067078.674,0.182
