stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.615,"[-1.097, -0.133]",0.482,-2.545,0.013
norefined,c,-5.421,"[-8.892, -1.95]",3.471,-3.118,0.003
norefined,s,-2.407,"[-4.108, -0.705]",1.701,-2.824,0.006
norefined,k0,-0.910,"[-2.095, 0.275]",1.185,-1.532,0.130
norefined,k1,0.489,"[-0.592, 1.569]",1.081,0.902,0.370
norefined,k2,-1.519,"[-3.04, 0.003]",1.522,-1.992,0.050
norefined,k3,-0.584,"[-1.7, 0.532]",1.116,-1.045,0.300
norefined,k4,-0.081,"[-1.317, 1.154]",1.236,-0.132,0.896
norefined,k5,-0.809,"[-2.603, 0.985]",1.794,-0.900,0.371
refined,tt,-0.876,"[-1.334, -0.417]",0.458,-3.813,0.000
refined,c,-4.820,"[-7.294, -2.347]",2.473,-3.890,0.000
refined,s,-2.263,"[-3.417, -1.11]",1.154,-3.916,0.000
refined,k0,0.006,"[-0.727, 0.74]",0.734,0.017,0.986
refined,k1,-0.389,"[-1.03, 0.252]",0.641,-1.211,0.230
refined,k2,-0.441,"[-1.105, 0.222]",0.663,-1.328,0.189
refined,k3,0.458,"[-0.424, 1.34]",0.882,1.036,0.304
refined,k4,-0.290,"[-1.116, 0.537]",0.827,-0.700,0.486
refined,k5,-0.138,"[-1.145, 0.87]",1.007,-0.273,0.786
