stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.153,-7.474,-4.914,-0.496,-1.413,0.517,-1.022,1.841,-1.626,1254957719.367,1584,0,0,-0.020
norefined,2,-0.335,-7.476,-4.897,-0.540,-1.466,0.458,-1.016,1.803,-1.670,708745618.916,1584,0,0,0.045
norefined,3,-0.819,-7.478,-4.839,-0.584,-1.527,0.397,-1.004,1.760,-1.708,453296097.692,1584,0,0,0.109
norefined,4,-1.288,-7.494,-4.779,-0.622,-1.514,0.417,-0.902,1.711,-1.604,328885181.869,1584,0,0,0.172
norefined,5,-1.696,-7.550,-4.642,-0.681,-1.484,0.492,-0.739,1.617,-1.475,285272210.653,1584,0,0,0.225
norefined,6,-1.352,-7.681,-4.610,-0.724,-1.360,0.680,-0.784,1.533,-1.246,261769381.972,1584,0,0,0.176
norefined,7,-1.751,-7.701,-4.506,-0.748,-1.298,0.797,-0.659,1.407,-1.073,265382769.147,1584,0,0,0.227
norefined,8,-1.273,-7.765,-4.585,-0.737,-1.260,0.781,-0.755,1.383,-1.072,248866688.616,1584,0,0,0.164
norefined,9,-1.703,-7.760,-4.504,-0.737,-1.206,0.874,-0.640,1.279,-0.919,242992377.005,1584,0,0,0.219
norefined,10,-1.224,-7.823,-4.579,-0.719,-1.168,0.851,-0.733,1.254,-0.925,237974001.632,1584,0,0,0.156
refined,11,-1.224,-7.823,-4.579,-0.719,-1.168,0.851,-0.733,1.254,-0.925,237974001.632,1584,0,0,0.156
refined,12,-0.926,-4.888,-1.842,0.772,0.675,-0.518,-0.274,-0.690,0.602,371556227.449,1584,0,0,0.189
refined,13,-0.851,-5.294,-2.442,0.306,0.010,-0.452,-0.198,-0.101,0.324,117687451.636,1584,0,0,0.161
refined,14,-1.104,-6.840,-3.158,0.278,0.123,-0.345,-0.315,-0.045,0.343,110483805.970,1584,0,0,0.161
refined,15,-1.223,-7.571,-3.471,0.295,0.143,-0.284,-0.374,-0.014,0.349,109692270.305,1584,0,0,0.162
refined,16,-1.251,-7.754,-3.544,0.310,0.119,-0.265,-0.390,-0.004,0.359,109622799.548,1584,0,0,0.161
refined,17,-1.259,-7.810,-3.566,0.317,0.108,-0.259,-0.392,-0.001,0.361,109615787.657,1584,0,0,0.161
refined,18,-1.261,-7.827,-3.573,0.319,0.104,-0.257,-0.393,0.001,0.362,109615071.315,1584,0,0,0.161
refined,19,-1.262,-7.832,-3.575,0.320,0.103,-0.257,-0.393,0.001,0.362,109614998.808,1584,0,0,0.161
refined,20,-1.262,-7.834,-3.576,0.320,0.102,-0.257,-0.393,0.001,0.362,109614991.496,1584,0,0,0.161
