attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.172,"[-1.665, -0.68]",0.492,-3.967,0.000,4.928,ngd,53,265029382.782,0.161,-1.000,-0.172,0,0,fn
c,-6.241,"[-8.868, -3.615]",2.626,-3.959,0.000,4.928,ngd,53,265029382.782,0.161,-6.000,-0.241,0,0,fn
s,-3.023,"[-4.368, -1.678]",1.345,-3.745,0.000,4.928,ngd,53,265029382.782,0.161,-3.000,-0.023,0,0,fn
vot,0.188,,,,,4.928,ngd,53,265029382.782,0.161,0.167,0.021,0,0,fn
tt,-1.647,"[-2.798, -0.496]",1.151,-2.385,0.020,5.364,lm,53,649587267.987,0.252,-1.000,-0.647,0,0,fn
c,-5.959,"[-10.213, -1.705]",4.254,-2.334,0.022,5.364,lm,53,649587267.987,0.252,-6.000,0.041,0,0,fn
s,-3.127,"[-5.413, -0.84]",2.287,-2.278,0.026,5.364,lm,53,649587267.987,0.252,-3.000,-0.127,0,0,fn
vot,0.276,,,,,5.364,lm,53,649587267.987,0.252,0.167,0.110,0,0,fn
tt,-0.856,"[-1.166, -0.545]",0.311,-4.588,0.000,10.266,ngd+lm,53,235489950.333,0.152,-1.000,0.144,0,0,fn
c,-5.168,"[-7.007, -3.329]",1.839,-4.682,0.000,10.266,ngd+lm,53,235489950.333,0.152,-6.000,0.832,0,0,fn
s,-2.453,"[-3.397, -1.508]",0.945,-4.325,0.000,10.266,ngd+lm,53,235489950.333,0.152,-3.000,0.547,0,0,fn
vot,0.166,,,,,10.266,ngd+lm,53,235489950.333,0.152,0.167,-0.001,0,0,fn
