stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.405,-4.285,-2.137,-0.332,0.823,0.303,0.044,-0.140,0.604,463716658.224,0.094
norefined,2,-0.877,-4.284,-2.099,-0.378,0.774,0.205,0.027,-0.195,0.513,306468911.503,0.205
norefined,3,-0.417,-4.342,-2.232,-0.421,0.682,0.195,0.027,-0.188,0.427,346983872.613,0.096
norefined,4,-0.906,-4.326,-2.184,-0.433,0.667,0.124,0.023,-0.221,0.383,260882387.169,0.209
norefined,5,-0.433,-4.382,-2.308,-0.452,0.600,0.132,0.029,-0.201,0.338,310503811.999,0.099
norefined,6,-0.925,-4.360,-2.257,-0.451,0.599,0.072,0.029,-0.228,0.314,241407030.407,0.212
norefined,7,-0.447,-4.415,-2.376,-0.459,0.543,0.088,0.038,-0.203,0.287,291895310.330,0.101
norefined,8,-0.940,-4.391,-2.323,-0.452,0.549,0.034,0.039,-0.227,0.273,229722575.673,0.214
norefined,9,-0.460,-4.446,-2.438,-0.455,0.499,0.053,0.048,-0.202,0.256,279608633.908,0.104
norefined,10,-0.953,-4.421,-2.383,-0.445,0.509,0.003,0.050,-0.225,0.247,221352867.145,0.216
refined,11,-0.953,-4.421,-2.383,-0.445,0.509,0.003,0.050,-0.225,0.247,221352867.145,0.216
refined,12,-0.813,-4.911,-2.751,0.283,0.092,-0.096,0.208,-0.397,0.093,60155072.932,0.165
refined,13,-0.942,-5.476,-3.160,0.342,0.054,-0.009,0.285,-0.431,0.074,57876692.966,0.172
refined,14,-0.956,-5.541,-3.192,0.344,0.058,0.017,0.296,-0.419,0.064,57840310.407,0.173
refined,15,-0.958,-5.552,-3.197,0.345,0.058,0.017,0.295,-0.418,0.064,57840077.936,0.173
refined,16,-0.958,-5.551,-3.197,0.345,0.058,0.018,0.295,-0.418,0.064,57840071.833,0.173
refined,17,-0.958,-5.551,-3.197,0.345,0.058,0.018,0.295,-0.418,0.064,57840071.297,0.173
refined,18,-0.958,-5.551,-3.197,0.345,0.058,0.018,0.295,-0.418,0.064,57840071.243,0.173
refined,19,-0.958,-5.551,-3.197,0.345,0.058,0.018,0.295,-0.418,0.064,57840071.237,0.173
refined,20,-0.958,-5.551,-3.197,0.345,0.058,0.018,0.295,-0.418,0.064,57840071.237,0.173
