stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.405,-4.285,-2.137,-0.332,0.823,0.303,0.044,-0.140,0.604,303928796.934,0.094
norefined,2,-0.874,-4.282,-2.098,-0.389,0.777,0.191,0.040,-0.179,0.509,250314442.867,0.204
norefined,3,-0.418,-4.329,-2.254,-0.405,0.687,0.171,0.060,-0.160,0.430,221550758.123,0.097
norefined,4,-0.906,-4.310,-2.207,-0.428,0.676,0.089,0.064,-0.178,0.383,209305640.185,0.210
norefined,5,-0.437,-4.354,-2.355,-0.420,0.613,0.092,0.085,-0.149,0.347,191804780.085,0.100
norefined,6,-0.928,-4.330,-2.306,-0.432,0.614,0.023,0.089,-0.163,0.318,189491980.394,0.214
norefined,7,-0.455,-4.375,-2.444,-0.414,0.563,0.036,0.110,-0.134,0.301,175179809.146,0.104
norefined,8,-0.947,-4.350,-2.392,-0.422,0.571,-0.027,0.113,-0.148,0.281,176974399.032,0.218
norefined,9,-0.471,-4.396,-2.523,-0.400,0.526,-0.007,0.133,-0.121,0.273,164065029.922,0.107
norefined,10,-0.963,-4.370,-2.469,-0.407,0.537,-0.067,0.134,-0.136,0.257,168148531.141,0.220
refined,11,-0.471,-4.396,-2.523,-0.400,0.526,-0.007,0.133,-0.121,0.273,164065029.922,0.107
refined,12,-1.009,-6.120,-3.790,-0.042,0.776,0.334,-0.034,-0.353,-0.154,35409459.289,0.165
refined,13,-1.310,-7.478,-4.751,0.258,1.152,-0.012,0.232,-0.916,-0.148,25409460.713,0.175
refined,14,-1.102,-6.312,-3.821,0.225,0.631,-0.077,0.324,-0.614,0.063,25274963.245,0.175
refined,15,-1.360,-7.714,-4.840,0.372,1.078,-0.162,0.312,-0.965,-0.068,25035706.005,0.176
refined,16,-1.066,-6.100,-3.708,0.165,0.593,-0.037,0.326,-0.583,0.082,25637571.988,0.175
refined,17,-1.370,-7.765,-4.883,0.374,1.101,-0.157,0.313,-0.990,-0.070,25098817.415,0.176
refined,18,-1.052,-6.023,-3.655,0.158,0.567,-0.032,0.325,-0.565,0.090,25821457.476,0.175
refined,19,-1.371,-7.767,-4.887,0.378,1.102,-0.155,0.314,-0.995,-0.070,25108933.743,0.177
refined,20,-1.051,-6.017,-3.650,0.157,0.565,-0.031,0.325,-0.564,0.090,25838700.620,0.175
