stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,9.265,2.023,0.000,76,0,9,2312141394.513,1030088653.106
refined,9.265,2.023,0.000,76,0,9,2312141394.513,1030088653.106
