stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,109.042,2.023,0.000,76,0,9,3729842870.665,238367053.516
refined,155.285,2.023,0.000,76,0,9,3729842870.665,170630408.657
