stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,63.990,2.023,0.000,76,0,9,4510122624.635,470015052.007
refined,77.927,2.023,0.000,76,0,9,4510122624.635,393286891.507
