stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.978,-6.557,-3.527,0.482,-1.379,-0.483,1.185,-1.036,1.073,1037350751.372,0.302
norefined,2,-1.530,-6.680,-3.602,0.414,-1.316,-0.496,1.114,-1.067,0.958,566577921.054,0.229
norefined,3,-1.085,-6.782,-3.682,0.358,-1.235,-0.484,1.028,-1.089,0.827,375066076.682,0.160
norefined,4,-1.394,-6.880,-3.575,0.300,-1.093,-0.423,0.747,-1.097,0.663,343103038.241,0.203
norefined,5,-0.945,-6.980,-3.627,0.298,-0.986,-0.381,0.681,-1.088,0.529,290839662.706,0.135
norefined,6,-1.400,-6.995,-3.534,0.289,-0.919,-0.335,0.520,-1.089,0.489,278734667.553,0.200
norefined,7,-0.936,-7.084,-3.586,0.302,-0.824,-0.302,0.489,-1.076,0.377,240587067.810,0.132
norefined,8,-1.407,-7.080,-3.505,0.301,-0.778,-0.260,0.358,-1.074,0.358,240750824.355,0.199
norefined,9,-0.933,-7.161,-3.560,0.317,-0.699,-0.240,0.350,-1.062,0.264,212361447.053,0.130
norefined,10,-1.412,-7.145,-3.487,0.318,-0.668,-0.202,0.237,-1.059,0.259,218291732.999,0.198
refined,11,-0.933,-7.161,-3.560,0.317,-0.699,-0.240,0.350,-1.062,0.264,212361447.053,0.130
refined,12,-0.993,-5.347,-2.727,-0.008,-0.026,0.512,-0.127,-0.021,-0.711,134387565.289,0.186
refined,13,-1.165,-7.025,-3.582,0.193,-0.050,0.184,-0.171,-0.028,-0.406,88844931.249,0.166
refined,14,-1.391,-8.242,-4.166,0.332,0.156,0.070,-0.028,-0.282,-0.464,86991694.252,0.169
refined,15,-1.429,-8.443,-4.273,0.375,0.193,0.050,0.003,-0.392,-0.460,86911613.442,0.169
refined,16,-1.437,-8.467,-4.287,0.386,0.215,0.040,0.013,-0.420,-0.475,86908610.971,0.170
refined,17,-1.437,-8.478,-4.292,0.384,0.207,0.046,0.011,-0.420,-0.470,86908366.369,0.170
refined,18,-1.437,-8.472,-4.290,0.387,0.214,0.042,0.014,-0.424,-0.476,86908297.207,0.170
refined,19,-1.437,-8.478,-4.292,0.385,0.209,0.045,0.012,-0.422,-0.472,86908261.398,0.170
refined,20,-1.437,-8.473,-4.290,0.386,0.213,0.043,0.013,-0.424,-0.475,86908241.508,0.170
