stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.016,"[-3.1, 1.067]",2.083,-0.884,0.397
norefined,c,-7.007,"[-21.376, 7.362]",14.369,-0.884,0.398
norefined,s,-3.782,"[-10.901, 3.336]",7.119,-0.963,0.358
norefined,k0,-0.050,"[-2.62, 2.52]",2.570,-0.035,0.973
norefined,k1,-0.768,"[-4.484, 2.948]",3.716,-0.375,0.716
norefined,k2,-0.372,"[-2.352, 1.608]",1.980,-0.341,0.740
norefined,k3,0.739,"[-1.594, 3.071]",2.333,0.574,0.579
norefined,k4,-1.121,"[-4.939, 2.697]",3.818,-0.532,0.606
norefined,k5,0.689,"[-2.791, 4.169]",3.480,0.359,0.727
refined,tt,-1.109,"[-2.313, 0.095]",1.204,-1.669,0.126
refined,c,-5.807,"[-12.383, 0.769]",6.576,-1.601,0.141
refined,s,-3.145,"[-6.51, 0.221]",3.365,-1.694,0.121
refined,k0,0.041,"[-1.312, 1.394]",1.353,0.055,0.957
refined,k1,1.479,"[-0.373, 3.332]",1.852,1.447,0.178
refined,k2,-0.490,"[-1.54, 0.56]",1.050,-0.845,0.418
refined,k3,-0.070,"[-0.939, 0.799]",0.869,-0.146,0.887
refined,k4,0.770,"[-1.287, 2.826]",2.056,0.678,0.513
refined,k5,-0.019,"[-1.661, 1.624]",1.642,-0.021,0.984
