stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,14.144,2.347,0.000,0,9,1097422241.285,79930165.367,19
refined,67.194,2.347,0.000,0,9,1097422241.285,17851716.665,19
