stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,5.923,2.023,0.000,76,0,9,1892118062.375,1053713136.569
refined,10.325,2.023,0.000,76,0,9,1892118062.375,792692187.799
