stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.531,-5.000,-3.609,1.494,-0.692,0.782,1.169,1.692,0.531,2106725342.928,0.306
norefined,2,-1.152,-5.151,-3.692,1.309,-0.719,0.657,1.121,1.539,0.528,1516968174.401,0.224
norefined,3,-0.707,-5.265,-3.750,1.177,-0.691,0.588,1.086,1.440,0.568,1202783113.466,0.134
norefined,4,-1.161,-5.338,-3.630,1.111,-0.702,0.510,1.018,1.366,0.505,1352018182.288,0.217
norefined,5,-0.702,-5.437,-3.687,0.998,-0.663,0.465,0.986,1.284,0.553,1131066976.205,0.129
norefined,6,-1.180,-5.471,-3.578,0.982,-0.664,0.421,0.947,1.243,0.496,1273269577.452,0.216
norefined,7,-0.716,-5.563,-3.633,0.878,-0.621,0.387,0.916,1.169,0.547,1085955927.563,0.129
norefined,8,-1.201,-5.578,-3.533,0.885,-0.617,0.358,0.891,1.140,0.495,1222928264.620,0.215
norefined,9,-0.733,-5.666,-3.588,0.786,-0.572,0.331,0.860,1.072,0.547,1053713136.566,0.129
norefined,10,-1.221,-5.668,-3.495,0.805,-0.566,0.311,0.842,1.051,0.498,1186581595.059,0.215
refined,11,-0.733,-5.666,-3.588,0.786,-0.572,0.331,0.860,1.072,0.547,1053713136.566,0.129
refined,12,-0.631,-3.336,-1.443,0.255,0.541,-0.085,-0.177,-0.268,0.253,873551695.973,0.189
refined,13,-0.788,-5.080,-2.265,0.731,0.665,-0.117,-0.071,-0.097,0.224,814916610.213,0.155
refined,14,-1.002,-6.626,-2.986,1.064,0.530,-0.151,-0.034,-0.131,0.243,799811198.256,0.151
refined,15,-1.145,-7.603,-3.411,1.174,0.397,-0.163,-0.066,-0.143,0.259,795474921.978,0.151
refined,16,-1.223,-8.188,-3.623,1.223,0.344,-0.195,-0.099,-0.156,0.202,794262285.183,0.149
refined,17,-1.270,-8.591,-3.753,1.252,0.319,-0.229,-0.120,-0.168,0.120,793744368.090,0.148
refined,18,-1.309,-8.921,-3.860,1.265,0.296,-0.260,-0.138,-0.173,0.039,793418923.717,0.147
refined,19,-1.348,-9.249,-3.967,1.269,0.270,-0.292,-0.157,-0.175,-0.048,793118499.648,0.146
refined,20,-1.396,-9.655,-4.101,1.265,0.234,-0.330,-0.182,-0.172,-0.157,792692187.794,0.145
