stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.181,"[-2.006, -0.356]",0.825,-2.388,0.020
norefined,c,-5.165,"[-8.771, -1.56]",3.606,-2.389,0.020
norefined,s,-3.771,"[-6.373, -1.17]",2.602,-2.418,0.018
norefined,k0,0.573,"[-0.456, 1.601]",1.029,0.928,0.357
norefined,k1,0.574,"[-0.557, 1.705]",1.131,0.846,0.401
norefined,k2,0.252,"[-0.871, 1.376]",1.124,0.374,0.709
norefined,k3,-1.480,"[-2.961, 0.0]",1.481,-1.668,0.100
norefined,k4,-0.196,"[-1.24, 0.848]",1.044,-0.314,0.755
norefined,k5,-0.150,"[-1.267, 0.967]",1.117,-0.224,0.823
refined,tt,-1.447,"[-2.33, -0.564]",0.883,-2.734,0.008
refined,c,-8.284,"[-13.297, -3.271]",5.013,-2.756,0.008
refined,s,-4.070,"[-6.568, -1.573]",2.497,-2.719,0.008
refined,k0,0.020,"[-0.806, 0.846]",0.826,0.041,0.968
refined,k1,0.806,"[-0.072, 1.684]",0.878,1.530,0.131
refined,k2,1.007,"[-0.316, 2.33]",1.323,1.270,0.209
refined,k3,-0.010,"[-0.862, 0.842]",0.852,-0.020,0.984
refined,k4,0.403,"[-0.488, 1.294]",0.891,0.755,0.453
refined,k5,-1.054,"[-2.24, 0.132]",1.186,-1.482,0.143
