stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,37.181,1.727,0.000,0,9,3358773636.603,560315130.105,76
refined,65.510,1.727,0.000,0,9,3358773636.603,342737286.781,76
