stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.638,-4.639,-4.139,1.381,0.829,0.984,-0.943,0.202,0.732,1181001167.298,1584,0,0,0.138
norefined,2,-0.660,-4.764,-4.128,1.114,0.702,0.764,-1.111,0.063,0.508,856902935.279,1584,0,0,0.139
norefined,3,-0.997,-4.825,-4.032,0.900,0.624,0.602,-1.264,-0.002,0.373,645794637.401,1584,0,0,0.207
norefined,4,-0.583,-4.932,-4.047,0.776,0.540,0.484,-1.324,-0.093,0.238,579257153.396,1584,0,0,0.118
norefined,5,-1.033,-4.947,-3.947,0.669,0.516,0.387,-1.428,-0.101,0.170,426166242.195,1584,0,0,0.209
norefined,6,-0.571,-5.047,-3.959,0.582,0.462,0.303,-1.440,-0.150,0.089,479826247.150,1584,0,0,0.113
norefined,7,-1.050,-5.040,-3.872,0.526,0.461,0.239,-1.502,-0.129,0.054,371326063.567,1584,0,0,0.208
norefined,8,-0.572,-5.139,-3.878,0.462,0.420,0.183,-1.489,-0.158,0.012,436995941.978,1584,0,0,0.111
norefined,9,-1.058,-5.121,-3.801,0.425,0.428,0.130,-1.530,-0.120,-0.012,345497412.091,1584,0,0,0.207
norefined,10,-0.575,-5.219,-3.804,0.373,0.391,0.091,-1.506,-0.141,-0.035,411816233.885,1584,0,0,0.110
refined,11,-1.058,-5.121,-3.801,0.425,0.428,0.130,-1.530,-0.120,-0.012,345497412.091,1584,0,0,0.207
refined,12,-0.635,-4.037,-1.452,-0.576,-0.449,-0.145,0.525,0.042,-0.224,269812318.914,1584,0,0,0.157
refined,13,-0.685,-4.320,-2.228,-0.232,-0.076,-0.046,-0.333,0.230,-0.196,181478462.603,1584,0,0,0.158
refined,14,-0.743,-4.651,-2.400,-0.188,-0.039,-0.081,-0.377,0.241,-0.182,180421972.211,1584,0,0,0.160
refined,15,-0.736,-4.607,-2.372,-0.174,-0.049,-0.091,-0.385,0.240,-0.174,180399330.585,1584,0,0,0.160
refined,16,-0.742,-4.643,-2.392,-0.178,-0.049,-0.091,-0.385,0.242,-0.173,180397596.308,1584,0,0,0.160
refined,17,-0.740,-4.630,-2.384,-0.176,-0.050,-0.091,-0.386,0.242,-0.173,180397341.669,1584,0,0,0.160
refined,18,-0.741,-4.636,-2.388,-0.177,-0.049,-0.091,-0.386,0.242,-0.173,180397294.534,1584,0,0,0.160
refined,19,-0.741,-4.634,-2.386,-0.177,-0.049,-0.091,-0.386,0.242,-0.173,180397285.706,1584,0,0,0.160
refined,20,-0.741,-4.635,-2.387,-0.177,-0.049,-0.091,-0.386,0.242,-0.173,180397284.026,1584,0,0,0.160
