stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.919,-4.185,-2.852,-0.612,1.807,-0.340,0.857,0.027,1.145,1459424974.285,1584,0,0,0.459
norefined,2,-1.524,-4.312,-3.002,-0.673,1.607,-0.377,0.819,-0.008,1.060,946782393.068,1584,0,0,0.353
norefined,3,-1.111,-4.443,-3.103,-0.717,1.417,-0.424,0.780,-0.064,0.974,503739481.415,1584,0,0,0.250
norefined,4,-0.706,-4.603,-3.149,-0.727,1.222,-0.413,0.724,-0.097,0.846,389165635.271,1584,0,0,0.153
norefined,5,-1.126,-4.693,-3.031,-0.689,1.148,-0.355,0.538,-0.130,0.766,380268748.677,1584,0,0,0.240
norefined,6,-0.688,-4.823,-3.085,-0.667,0.991,-0.310,0.535,-0.113,0.662,330442253.643,1584,0,0,0.143
norefined,7,-1.140,-4.870,-2.966,-0.598,0.967,-0.230,0.406,-0.106,0.634,325036655.113,1584,0,0,0.234
norefined,8,-0.688,-4.984,-3.022,-0.575,0.833,-0.185,0.420,-0.075,0.548,294395695.592,1584,0,0,0.138
norefined,9,-1.148,-5.015,-2.903,-0.505,0.821,-0.110,0.309,-0.059,0.537,291124392.870,1584,0,0,0.229
norefined,10,-0.685,-5.116,-2.962,-0.485,0.706,-0.070,0.334,-0.020,0.469,270450132.276,1584,0,0,0.134
refined,11,-0.685,-5.116,-2.962,-0.485,0.706,-0.070,0.334,-0.020,0.469,270450132.276,1584,0,0,0.134
refined,12,-0.551,-3.067,-1.331,0.174,-0.278,0.221,-0.425,0.485,0.136,222513454.780,1584,0,0,0.180
refined,13,-0.586,-3.772,-1.758,0.143,-0.076,0.165,-0.308,0.429,0.226,192209509.196,1584,0,0,0.155
refined,14,-0.626,-4.051,-1.904,0.140,-0.011,0.162,-0.259,0.419,0.232,191329823.685,1584,0,0,0.154
refined,15,-0.639,-4.117,-1.937,0.144,0.000,0.168,-0.247,0.408,0.225,191258887.405,1584,0,0,0.155
refined,16,-0.645,-4.149,-1.954,0.145,0.002,0.170,-0.243,0.406,0.223,191248390.042,1584,0,0,0.155
refined,17,-0.647,-4.161,-1.960,0.145,0.003,0.171,-0.241,0.405,0.222,191246815.113,1584,0,0,0.155
refined,18,-0.648,-4.165,-1.962,0.145,0.003,0.171,-0.241,0.404,0.222,191246584.346,1584,0,0,0.155
refined,19,-0.648,-4.167,-1.963,0.146,0.003,0.171,-0.241,0.404,0.222,191246550.830,1584,0,0,0.156
refined,20,-0.648,-4.168,-1.964,0.146,0.003,0.171,-0.241,0.404,0.222,191246545.981,1584,0,0,0.156
