attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.169,"[-0.231, -0.107]",0.062,-5.428,0.000,20,0.800,557930548.100,0.193,-1.000,0.831,0,0,fn
c,-1.354,"[-1.801, -0.908]",0.446,-6.059,0.000,20,0.800,557930548.100,0.193,-6.000,4.646,0,0,fn
s,-0.608,"[-0.815, -0.4]",0.207,-5.850,0.000,20,0.800,557930548.100,0.193,-3.000,2.392,0,0,fn
k0,0.209,"[-0.059, 0.476]",0.267,1.557,0.124,20,0.800,557930548.100,0.193,0.000,0.209,0,0,fp
k1,0.181,"[-0.102, 0.464]",0.283,1.274,0.207,20,0.800,557930548.100,0.193,0.000,0.181,0,0,fp
k2,0.329,"[0.011, 0.646]",0.318,2.066,0.043,20,0.800,557930548.100,0.193,0.000,0.329,0,1,fp
k3,-0.044,"[-0.356, 0.268]",0.312,-0.281,0.780,20,0.800,557930548.100,0.193,0.000,-0.044,0,0,fp
k4,0.048,"[-0.253, 0.348]",0.301,0.317,0.752,20,0.800,557930548.100,0.193,0.000,0.048,0,0,fp
k5,0.400,"[0.009, 0.79]",0.391,2.041,0.045,20,0.800,557930548.100,0.193,0.000,0.400,0,1,fp
vot,0.125,,,,,20,0.800,557930548.100,0.193,0.167,-0.042,0,0,fn
tt,-0.648,"[-0.948, -0.348]",0.300,-4.315,0.000,20,0.900,191246545.981,0.128,-1.000,0.352,0,0,fn
c,-4.168,"[-5.865, -2.47]",1.698,-4.900,0.000,20,0.900,191246545.981,0.128,-6.000,1.832,0,0,fn
s,-1.964,"[-2.875, -1.052]",0.911,-4.301,0.000,20,0.900,191246545.981,0.128,-3.000,1.036,0,0,fn
k0,0.146,"[-0.347, 0.638]",0.493,0.590,0.557,20,0.900,191246545.981,0.128,0.000,0.146,0,0,fp
k1,0.003,"[-0.463, 0.47]",0.466,0.014,0.989,20,0.900,191246545.981,0.128,0.000,0.003,0,0,fp
k2,0.171,"[-0.395, 0.738]",0.567,0.604,0.548,20,0.900,191246545.981,0.128,0.000,0.171,0,0,fp
k3,-0.241,"[-0.804, 0.323]",0.564,-0.851,0.398,20,0.900,191246545.981,0.128,0.000,-0.241,0,0,fp
k4,0.404,"[-0.172, 0.98]",0.576,1.399,0.166,20,0.900,191246545.981,0.128,0.000,0.404,0,0,fp
k5,0.222,"[-0.356, 0.799]",0.578,0.767,0.446,20,0.900,191246545.981,0.128,0.000,0.222,0,0,fp
vot,0.156,,,,,20,0.900,191246545.981,0.128,0.167,-0.011,0,0,fn
tt,-0.798,"[-1.193, -0.403]",0.395,-4.033,0.000,20,1.100,195701480.765,0.161,-1.000,0.202,0,0,fn
c,-5.259,"[-7.802, -2.717]",2.542,-4.129,0.000,20,1.100,195701480.765,0.161,-6.000,0.741,0,0,fn
s,-2.289,"[-3.553, -1.026]",1.263,-3.618,0.001,20,1.100,195701480.765,0.161,-3.000,0.711,0,0,fn
k0,0.492,"[-0.205, 1.19]",0.698,1.408,0.164,20,1.100,195701480.765,0.161,0.000,0.492,0,0,fp
k1,-0.120,"[-0.904, 0.664]",0.784,-0.305,0.761,20,1.100,195701480.765,0.161,0.000,-0.120,0,0,fp
k2,-0.124,"[-0.904, 0.655]",0.780,-0.318,0.751,20,1.100,195701480.765,0.161,0.000,-0.124,0,0,fp
k3,-0.842,"[-1.689, 0.005]",0.847,-1.985,0.051,20,1.100,195701480.765,0.161,0.000,-0.842,0,1,fp
k4,-0.266,"[-0.974, 0.443]",0.709,-0.748,0.457,20,1.100,195701480.765,0.161,0.000,-0.266,0,0,fp
k5,-1.021,"[-2.033, -0.009]",1.012,-2.015,0.048,20,1.100,195701480.765,0.161,0.000,-1.021,0,1,fp
vot,0.152,,,,,20,1.100,195701480.765,0.161,0.167,-0.015,0,0,fn
tt,-1.460,"[-2.635, -0.285]",1.175,-2.480,0.016,20,1.200,356862794.444,0.230,-1.000,-0.460,0,0,fn
c,-7.852,"[-14.804, -0.899]",6.953,-2.254,0.027,20,1.200,356862794.444,0.230,-6.000,-1.852,0,0,fn
s,-3.893,"[-7.369, -0.418]",3.475,-2.236,0.029,20,1.200,356862794.444,0.230,-3.000,-0.893,0,0,fn
k0,-0.024,"[-1.358, 1.311]",1.335,-0.035,0.972,20,1.200,356862794.444,0.230,0.000,-0.024,0,0,fp
k1,0.285,"[-1.678, 2.249]",1.963,0.290,0.773,20,1.200,356862794.444,0.230,0.000,0.285,0,0,fp
k2,-0.550,"[-2.612, 1.512]",2.062,-0.533,0.596,20,1.200,356862794.444,0.230,0.000,-0.550,0,0,fp
k3,-0.131,"[-1.931, 1.669]",1.800,-0.145,0.885,20,1.200,356862794.444,0.230,0.000,-0.131,0,0,fp
k4,-0.506,"[-2.012, 1.0]",1.506,-0.671,0.505,20,1.200,356862794.444,0.230,0.000,-0.506,0,0,fp
k5,-0.750,"[-2.612, 1.113]",1.862,-0.803,0.425,20,1.200,356862794.444,0.230,0.000,-0.750,0,0,fp
vot,0.186,,,,,20,1.200,356862794.444,0.230,0.167,0.019,0,0,fn
