stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.685,"[-1.136, -0.234]",0.451,-3.030,0.003
norefined,c,-5.116,"[-8.266, -1.965]",3.150,-3.241,0.002
norefined,s,-2.962,"[-4.754, -1.17]",1.792,-3.300,0.002
norefined,k0,-0.485,"[-1.219, 0.25]",0.735,-1.316,0.193
norefined,k1,0.706,"[-0.147, 1.56]",0.853,1.652,0.103
norefined,k2,-0.070,"[-0.894, 0.754]",0.824,-0.169,0.866
norefined,k3,0.334,"[-0.631, 1.299]",0.965,0.691,0.492
norefined,k4,-0.020,"[-0.84, 0.801]",0.821,-0.047,0.962
norefined,k5,0.469,"[-0.305, 1.242]",0.774,1.210,0.231
refined,tt,-0.648,"[-0.948, -0.348]",0.300,-4.315,0.000
refined,c,-4.168,"[-5.865, -2.47]",1.698,-4.900,0.000
refined,s,-1.964,"[-2.875, -1.052]",0.911,-4.301,0.000
refined,k0,0.146,"[-0.347, 0.638]",0.493,0.590,0.557
refined,k1,0.003,"[-0.463, 0.47]",0.466,0.014,0.989
refined,k2,0.171,"[-0.395, 0.738]",0.567,0.604,0.548
refined,k3,-0.241,"[-0.804, 0.323]",0.564,-0.851,0.398
refined,k4,0.404,"[-0.172, 0.98]",0.576,1.399,0.166
refined,k5,0.222,"[-0.356, 0.799]",0.578,0.767,0.446
