stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.766,"[-1.253, -0.278]",0.488,-2.619,0.011
norefined,c,-4.961,"[-7.96, -1.961]",2.999,-2.759,0.007
norefined,s,-2.993,"[-4.956, -1.031]",1.963,-2.544,0.013
norefined,k0,0.114,"[-0.634, 0.861]",0.748,0.253,0.801
norefined,k1,-1.128,"[-2.375, 0.119]",1.247,-1.509,0.136
norefined,k2,-0.514,"[-1.331, 0.303]",0.817,-1.050,0.298
norefined,k3,-1.060,"[-2.287, 0.168]",1.228,-1.439,0.155
norefined,k4,0.222,"[-0.67, 1.113]",0.892,0.415,0.680
norefined,k5,0.836,"[-0.302, 1.974]",1.138,1.226,0.225
refined,tt,-1.320,"[-1.962, -0.677]",0.642,-3.427,0.001
refined,c,-7.581,"[-11.11, -4.051]",3.530,-3.582,0.001
refined,s,-4.093,"[-6.075, -2.11]",1.982,-3.443,0.001
refined,k0,0.492,"[-0.357, 1.341]",0.849,0.966,0.337
refined,k1,-0.532,"[-1.562, 0.498]",1.030,-0.861,0.392
refined,k2,-0.166,"[-0.934, 0.603]",0.768,-0.360,0.720
refined,k3,0.169,"[-0.707, 1.045]",0.876,0.322,0.749
refined,k4,0.880,"[-0.245, 2.005]",1.125,1.304,0.197
refined,k5,-0.286,"[-1.422, 0.851]",1.137,-0.419,0.676
