stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.593,1.727,0.000,76,0,9,3357911806.394,609147272.222
refined,43.699,1.727,0.000,76,0,9,3357911806.394,488774773.300
