attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.203,"[-1.725, -0.68]",0.523,-3.837,0.000,82,0.150,132734296.431,0.117,-1.000,-0.203,0,0,fn
c,-6.880,"[-9.999, -3.761]",3.119,-3.679,0.000,82,0.150,132734296.431,0.117,-6.000,-0.880,0,0,fn
s,-3.657,"[-5.155, -2.16]",1.497,-4.074,0.000,82,0.150,132734296.431,0.117,-3.000,-0.657,0,0,fn
k0,-0.024,"[-0.652, 0.604]",0.628,-0.063,0.950,82,0.150,132734296.431,0.117,0.000,-0.024,0,0,fp
k1,-0.720,"[-1.432, -0.008]",0.712,-1.686,0.096,82,0.150,132734296.431,0.117,0.000,-0.720,0,1,fp
k2,-0.442,"[-1.061, 0.176]",0.618,-1.193,0.237,82,0.150,132734296.431,0.117,0.000,-0.442,0,0,fp
k3,0.298,"[-0.2, 0.796]",0.498,0.997,0.323,82,0.150,132734296.431,0.117,0.000,0.298,0,0,fp
k4,0.136,"[-0.425, 0.698]",0.562,0.404,0.687,82,0.150,132734296.431,0.117,0.000,0.136,0,0,fp
k5,0.119,"[-0.233, 0.47]",0.352,0.563,0.575,82,0.150,132734296.431,0.117,0.000,0.119,0,0,fp
vot,0.175,,,,,82,0.150,132734296.431,0.117,0.167,0.008,0,0,fn
tt,-6.055,"[-15.316, 3.207]",9.261,-1.090,0.279,82,0.200,277655993.583,0.172,-1.000,-5.055,1,0,fn
c,-29.806,"[-74.854, 15.242]",45.048,-1.104,0.274,82,0.200,277655993.583,0.172,-6.000,-23.806,1,0,fn
s,-23.426,"[-58.238, 11.386]",34.812,-1.122,0.266,82,0.200,277655993.583,0.172,-3.000,-20.426,1,0,fn
k0,0.118,"[-3.009, 3.244]",3.127,0.063,0.950,82,0.200,277655993.583,0.172,0.000,0.118,0,0,fp
k1,-0.294,"[-2.635, 2.047]",2.341,-0.209,0.835,82,0.200,277655993.583,0.172,0.000,-0.294,0,0,fp
k2,-5.696,"[-18.224, 6.832]",12.528,-0.758,0.451,82,0.200,277655993.583,0.172,0.000,-5.696,0,0,fp
k3,1.905,"[-1.808, 5.619]",3.714,0.856,0.395,82,0.200,277655993.583,0.172,0.000,1.905,0,0,fp
k4,3.253,"[-3.088, 9.595]",6.341,0.856,0.395,82,0.200,277655993.583,0.172,0.000,3.253,0,0,fp
k5,-0.610,"[-4.865, 3.644]",4.255,-0.239,0.812,82,0.200,277655993.583,0.172,0.000,-0.610,0,0,fp
vot,0.203,,,,,82,0.200,277655993.583,0.172,0.167,0.036,0,0,fn
tt,-0.568,"[-0.939, -0.197]",0.371,-2.556,0.013,82,0.250,488774773.300,0.226,-1.000,0.432,0,0,fn
c,-2.849,"[-4.752, -0.945]",1.904,-2.496,0.015,82,0.250,488774773.300,0.226,-6.000,3.151,0,0,fn
s,-1.684,"[-2.588, -0.78]",0.904,-3.107,0.003,82,0.250,488774773.300,0.226,-3.000,1.316,0,0,fn
k0,-0.916,"[-1.773, -0.058]",0.858,-1.781,0.079,82,0.250,488774773.300,0.226,0.000,-0.916,0,1,fp
k1,-0.708,"[-1.723, 0.307]",1.015,-1.163,0.249,82,0.250,488774773.300,0.226,0.000,-0.708,0,0,fp
k2,0.795,"[0.012, 1.579]",0.784,1.693,0.095,82,0.250,488774773.300,0.226,0.000,0.795,0,1,fp
k3,-0.046,"[-0.676, 0.584]",0.630,-0.122,0.903,82,0.250,488774773.300,0.226,0.000,-0.046,0,0,fp
k4,0.007,"[-0.717, 0.732]",0.725,0.017,0.987,82,0.250,488774773.300,0.226,0.000,0.007,0,0,fp
k5,-0.259,"[-0.722, 0.205]",0.464,-0.931,0.355,82,0.250,488774773.300,0.226,0.000,-0.259,0,0,fp
vot,0.199,,,,,82,0.250,488774773.300,0.226,0.167,0.033,0,0,fn
