stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.785,-4.149,-1.451,0.330,1.265,0.732,0.477,1.006,1.246,2241800187.353,0.189
norefined,2,-1.118,-4.212,-1.528,0.182,1.147,0.627,0.288,0.843,1.102,1462896570.454,0.265
norefined,3,-0.923,-4.372,-1.611,-0.026,0.978,0.528,0.098,0.681,0.914,979575928.014,0.211
norefined,4,-0.908,-4.466,-1.687,-0.239,0.794,0.416,-0.117,0.439,0.718,736318237.298,0.203
norefined,5,-0.693,-4.530,-1.776,-0.448,0.611,0.419,-0.240,0.220,0.490,683717429.822,0.153
norefined,6,-1.152,-4.434,-1.843,-0.506,0.559,0.435,-0.271,0.105,0.422,757187319.478,0.260
norefined,7,-0.674,-4.526,-1.872,-0.566,0.503,0.462,-0.258,0.085,0.358,639612575.824,0.149
norefined,8,-1.143,-4.426,-1.931,-0.609,0.457,0.488,-0.269,-0.009,0.306,714805454.888,0.258
norefined,9,-0.663,-4.516,-1.954,-0.666,0.404,0.514,-0.255,-0.026,0.246,609147272.223,0.147
norefined,10,-1.140,-4.416,-2.003,-0.694,0.363,0.543,-0.255,-0.099,0.206,685062689.997,0.258
refined,11,-0.663,-4.516,-1.954,-0.666,0.404,0.514,-0.255,-0.026,0.246,609147272.223,0.147
refined,12,-0.536,-2.414,-1.546,-0.881,-1.001,0.842,-0.022,0.134,-0.313,496238013.181,0.222
refined,13,-0.554,-2.821,-1.628,-0.894,-0.647,0.801,-0.048,-0.042,-0.239,488959304.190,0.196
refined,14,-0.563,-2.811,-1.664,-0.909,-0.700,0.794,-0.042,0.002,-0.255,488790108.893,0.200
refined,15,-0.567,-2.847,-1.678,-0.916,-0.703,0.798,-0.045,0.000,-0.256,488777272.432,0.199
refined,16,-0.567,-2.841,-1.680,-0.914,-0.706,0.794,-0.045,0.006,-0.258,488775289.254,0.200
refined,17,-0.568,-2.850,-1.683,-0.916,-0.707,0.796,-0.046,0.006,-0.258,488774887.673,0.199
refined,18,-0.568,-2.847,-1.683,-0.916,-0.708,0.795,-0.046,0.007,-0.259,488774799.585,0.200
refined,19,-0.568,-2.849,-1.684,-0.916,-0.708,0.796,-0.046,0.007,-0.259,488774778.557,0.199
refined,20,-0.568,-2.849,-1.684,-0.916,-0.708,0.795,-0.046,0.007,-0.259,488774773.300,0.199
