stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.785,-4.149,-1.451,0.330,1.265,0.732,0.477,1.006,1.246,1879310036.506,0.189
norefined,2,-1.153,-4.189,-1.538,0.205,1.172,0.619,0.308,0.857,1.112,1158422462.459,0.275
norefined,3,-0.952,-4.337,-1.661,0.017,1.026,0.480,0.119,0.712,0.911,714855510.560,0.220
norefined,4,-0.912,-4.425,-1.779,-0.161,0.861,0.301,-0.086,0.481,0.710,461113418.446,0.206
norefined,5,-0.776,-4.478,-1.975,-0.298,0.705,0.171,-0.223,0.258,0.463,393871736.518,0.173
norefined,6,-1.231,-4.374,-2.099,-0.284,0.687,0.183,-0.202,0.191,0.360,550157875.725,0.281
norefined,7,-0.752,-4.477,-2.159,-0.324,0.637,0.180,-0.181,0.189,0.320,373495855.958,0.168
norefined,8,-1.227,-4.380,-2.240,-0.293,0.621,0.188,-0.160,0.146,0.252,518458339.492,0.280
norefined,9,-0.746,-4.483,-2.293,-0.327,0.574,0.185,-0.138,0.152,0.216,360952361.835,0.166
norefined,10,-1.228,-4.390,-2.353,-0.289,0.557,0.188,-0.121,0.122,0.168,498428820.092,0.280
refined,11,-0.746,-4.483,-2.293,-0.327,0.574,0.185,-0.138,0.152,0.216,360952361.835,0.166
refined,12,-0.953,-4.819,-3.160,-0.050,-0.173,-0.092,0.014,0.514,-0.163,300122624.026,0.198
refined,13,-1.177,-5.739,-3.989,0.157,-0.360,-0.241,-0.003,0.675,-0.245,293951693.266,0.205
refined,14,-1.387,-6.729,-4.762,0.284,-0.449,-0.385,0.009,0.784,-0.270,291878090.726,0.206
refined,15,-1.619,-7.839,-5.644,0.380,-0.536,-0.565,0.064,0.909,-0.280,290318084.680,0.207
refined,16,-1.971,-9.547,-7.014,0.477,-0.627,-0.887,0.190,1.062,-0.292,288177094.028,0.206
refined,17,-2.674,-13.025,-9.826,0.553,-0.649,-1.638,0.531,1.251,-0.305,284246814.258,0.205
refined,18,-3.763,-18.380,-14.233,0.520,-0.484,-2.982,1.130,1.417,-0.381,281182038.653,0.205
refined,19,-4.072,-19.611,-15.438,0.539,-0.770,-3.887,1.061,2.093,-0.864,280711643.815,0.208
refined,20,-6.055,-29.806,-23.426,0.118,-0.294,-5.696,1.905,3.253,-0.610,277655993.583,0.203
