stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.333,-7.440,-2.460,0.768,1.357,-1.869,-0.926,-0.585,-1.143,933081412.846,1584,0,0,0.314
norefined,2,-1.896,-7.495,-2.679,0.738,1.302,-1.855,-0.937,-0.643,-1.141,650234139.707,1584,0,0,0.253
norefined,3,-1.455,-7.523,-2.899,0.719,1.295,-1.840,-0.892,-0.693,-1.103,403758246.055,1584,0,0,0.193
norefined,4,-1.145,-7.533,-3.151,0.639,1.270,-1.667,-0.823,-0.786,-0.904,322216291.019,1584,0,0,0.152
norefined,5,-1.507,-7.498,-3.261,0.559,1.198,-1.418,-0.822,-0.744,-0.728,286590305.858,1584,0,0,0.201
norefined,6,-1.102,-7.515,-3.463,0.502,1.175,-1.284,-0.768,-0.793,-0.593,262280044.564,1584,0,0,0.147
norefined,7,-1.564,-7.486,-3.435,0.475,1.126,-1.143,-0.787,-0.707,-0.526,254448980.428,1584,0,0,0.209
norefined,8,-1.108,-7.514,-3.597,0.443,1.104,-1.060,-0.747,-0.725,-0.452,233072869.202,1584,0,0,0.148
norefined,9,-1.577,-7.488,-3.542,0.426,1.062,-0.940,-0.762,-0.634,-0.408,235363259.125,1584,0,0,0.211
norefined,10,-1.107,-7.520,-3.686,0.406,1.039,-0.879,-0.730,-0.633,-0.362,213828623.841,1584,0,0,0.147
refined,11,-1.107,-7.520,-3.686,0.406,1.039,-0.879,-0.730,-0.633,-0.362,213828623.841,1584,0,0,0.147
refined,12,-0.761,-4.124,-2.059,0.186,-0.307,0.529,0.648,0.456,0.234,222145866.027,1584,0,0,0.184
refined,13,-0.810,-4.841,-2.360,0.263,0.176,0.164,0.079,0.121,0.069,105598977.746,1584,0,0,0.167
refined,14,-0.920,-5.522,-2.760,0.217,0.309,0.148,-0.011,0.135,-0.032,101371341.779,1584,0,0,0.167
refined,15,-0.956,-5.730,-2.893,0.176,0.385,0.169,-0.036,0.177,-0.069,101130570.066,1584,0,0,0.167
refined,16,-0.967,-5.791,-2.929,0.167,0.398,0.175,-0.036,0.186,-0.081,101117235.012,1584,0,0,0.167
refined,17,-0.969,-5.803,-2.936,0.164,0.403,0.176,-0.038,0.189,-0.084,101116511.780,1584,0,0,0.167
refined,18,-0.970,-5.807,-2.938,0.164,0.404,0.177,-0.038,0.189,-0.084,101116472.962,1584,0,0,0.167
refined,19,-0.970,-5.807,-2.938,0.164,0.404,0.177,-0.038,0.189,-0.085,101116470.776,1584,0,0,0.167
refined,20,-0.970,-5.807,-2.939,0.164,0.404,0.177,-0.038,0.189,-0.085,101116470.639,1584,0,0,0.167
