attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.110,"[-1.483, -0.738]",0.372,-5.954,0.000,66,0.150,83888857.027,0.095,-1.000,-0.110,0,0,fn
c,-6.002,"[-8.197, -3.807]",2.195,-5.457,0.000,66,0.150,83888857.027,0.095,-6.000,-0.002,0,0,fn
s,-3.298,"[-4.421, -2.174]",1.124,-5.856,0.000,66,0.150,83888857.027,0.095,-3.000,-0.298,0,0,fn
k0,-0.317,"[-0.901, 0.267]",0.584,-1.082,0.283,66,0.150,83888857.027,0.095,0.000,-0.317,0,0,fp
k1,-0.266,"[-1.016, 0.484]",0.750,-0.708,0.482,66,0.150,83888857.027,0.095,0.000,-0.266,0,0,fp
k2,-0.476,"[-0.884, -0.069]",0.407,-2.334,0.023,66,0.150,83888857.027,0.095,0.000,-0.476,0,1,fp
k3,0.459,"[-0.19, 1.108]",0.649,1.412,0.163,66,0.150,83888857.027,0.095,0.000,0.459,0,0,fp
k4,0.155,"[-0.231, 0.541]",0.386,0.800,0.427,66,0.150,83888857.027,0.095,0.000,0.155,0,0,fp
k5,-0.055,"[-0.587, 0.477]",0.532,-0.205,0.838,66,0.150,83888857.027,0.095,0.000,-0.055,0,0,fp
vot,0.185,,,,,66,0.150,83888857.027,0.095,0.167,0.018,0,0,fn
tt,-0.970,"[-1.286, -0.653]",0.317,-6.115,0.000,66,0.200,101116470.639,0.104,-1.000,0.030,0,0,fn
c,-5.807,"[-7.832, -3.783]",2.025,-5.725,0.000,66,0.200,101116470.639,0.104,-6.000,0.193,0,0,fn
s,-2.939,"[-3.93, -1.947]",0.991,-5.916,0.000,66,0.200,101116470.639,0.104,-3.000,0.061,0,0,fn
k0,0.164,"[-0.375, 0.702]",0.538,0.607,0.546,66,0.200,101116470.639,0.104,0.000,0.164,0,0,fp
k1,0.404,"[-0.359, 1.167]",0.763,1.056,0.295,66,0.200,101116470.639,0.104,0.000,0.404,0,0,fp
k2,0.177,"[-0.253, 0.607]",0.430,0.822,0.414,66,0.200,101116470.639,0.104,0.000,0.177,0,0,fp
k3,-0.038,"[-0.647, 0.571]",0.609,-0.123,0.902,66,0.200,101116470.639,0.104,0.000,-0.038,0,0,fp
k4,0.189,"[-0.242, 0.62]",0.431,0.875,0.384,66,0.200,101116470.639,0.104,0.000,0.189,0,0,fp
k5,-0.085,"[-0.577, 0.407]",0.492,-0.343,0.733,66,0.200,101116470.639,0.104,0.000,-0.085,0,0,fp
vot,0.167,,,,,66,0.200,101116470.639,0.104,0.167,0.000,0,0,fn
tt,-0.719,"[-0.936, -0.503]",0.216,-6.648,0.000,66,0.250,107285905.536,0.105,-1.000,0.281,0,0,fn
c,-4.526,"[-5.958, -3.093]",1.433,-6.305,0.000,66,0.250,107285905.536,0.105,-6.000,1.474,0,0,fn
s,-2.130,"[-2.805, -1.456]",0.675,-6.302,0.000,66,0.250,107285905.536,0.105,-3.000,0.870,0,0,fn
k0,0.083,"[-0.342, 0.508]",0.425,0.391,0.697,66,0.250,107285905.536,0.105,0.000,0.083,0,0,fp
k1,0.160,"[-0.429, 0.75]",0.589,0.544,0.589,66,0.250,107285905.536,0.105,0.000,0.160,0,0,fp
k2,0.115,"[-0.245, 0.475]",0.360,0.638,0.525,66,0.250,107285905.536,0.105,0.000,0.115,0,0,fp
k3,-0.039,"[-0.528, 0.45]",0.489,-0.159,0.874,66,0.250,107285905.536,0.105,0.000,-0.039,0,0,fp
k4,-0.174,"[-0.495, 0.147]",0.321,-1.081,0.284,66,0.250,107285905.536,0.105,0.000,-0.174,0,0,fp
k5,0.042,"[-0.386, 0.47]",0.428,0.196,0.845,66,0.250,107285905.536,0.105,0.000,0.042,0,0,fp
vot,0.159,,,,,66,0.250,107285905.536,0.105,0.167,-0.008,0,0,fn
