stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.333,-7.440,-2.460,0.768,1.357,-1.869,-0.926,-0.585,-1.143,920566663.018,1584,0,0,0.314
norefined,2,-1.893,-7.515,-2.663,0.732,1.293,-1.836,-0.930,-0.635,-1.133,664618552.802,1584,0,0,0.252
norefined,3,-1.445,-7.556,-2.860,0.713,1.288,-1.808,-0.886,-0.699,-1.097,428706094.440,1584,0,0,0.191
norefined,4,-1.102,-7.592,-3.065,0.600,1.223,-1.626,-0.850,-0.782,-0.921,347172420.595,1584,0,0,0.145
norefined,5,-1.435,-7.561,-3.168,0.455,1.126,-1.360,-0.876,-0.760,-0.764,301575034.136,1584,0,0,0.190
norefined,6,-1.030,-7.601,-3.317,0.353,1.057,-1.194,-0.856,-0.800,-0.631,281254303.441,1584,0,0,0.136
norefined,7,-1.494,-7.567,-3.282,0.284,1.005,-1.045,-0.872,-0.760,-0.599,266221090.750,1584,0,0,0.197
norefined,8,-1.034,-7.602,-3.422,0.232,0.965,-0.962,-0.847,-0.777,-0.523,250693523.469,1584,0,0,0.136
norefined,9,-1.506,-7.570,-3.362,0.179,0.923,-0.835,-0.857,-0.736,-0.508,246644599.534,1584,0,0,0.199
norefined,10,-1.033,-7.602,-3.498,0.151,0.894,-0.788,-0.833,-0.736,-0.457,232698184.150,1584,0,0,0.136
refined,11,-1.033,-7.602,-3.498,0.151,0.894,-0.788,-0.833,-0.736,-0.457,232698184.150,1584,0,0,0.136
refined,12,-0.595,-3.117,-1.561,-0.032,-0.230,0.643,0.480,0.292,0.171,272903907.147,1584,0,0,0.191
refined,13,-0.582,-3.624,-1.673,0.153,0.074,0.089,0.061,-0.132,0.202,113238779.123,1584,0,0,0.161
refined,14,-0.676,-4.253,-1.972,0.103,0.114,0.086,0.018,-0.169,0.128,107879341.032,1584,0,0,0.159
refined,15,-0.706,-4.438,-2.082,0.088,0.143,0.105,-0.021,-0.174,0.067,107333568.053,1584,0,0,0.159
refined,16,-0.716,-4.503,-2.117,0.084,0.155,0.112,-0.034,-0.174,0.049,107289325.531,1584,0,0,0.159
refined,17,-0.719,-4.519,-2.127,0.083,0.159,0.114,-0.038,-0.174,0.044,107286139.071,1584,0,0,0.159
refined,18,-0.719,-4.524,-2.130,0.083,0.160,0.115,-0.039,-0.174,0.042,107285921.194,1584,0,0,0.159
refined,19,-0.719,-4.525,-2.130,0.083,0.160,0.115,-0.039,-0.174,0.042,107285906.520,1584,0,0,0.159
refined,20,-0.719,-4.526,-2.130,0.083,0.160,0.115,-0.039,-0.174,0.042,107285905.536,1584,0,0,0.159
