stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.483,"[-2.293, -0.672]",0.811,-3.651,0.001
norefined,c,-7.604,"[-11.96, -3.248]",4.356,-3.484,0.001
norefined,s,-4.055,"[-6.331, -1.779]",2.276,-3.556,0.001
norefined,k0,-0.932,"[-2.113, 0.248]",1.180,-1.576,0.120
norefined,k1,-0.662,"[-1.67, 0.346]",1.008,-1.310,0.195
norefined,k2,1.513,"[0.07, 2.955]",1.443,2.093,0.040
norefined,k3,-1.146,"[-2.209, -0.082]",1.063,-2.151,0.035
norefined,k4,1.120,"[-0.478, 2.719]",1.599,1.399,0.166
norefined,k5,0.779,"[-0.467, 2.025]",1.246,1.248,0.216
refined,tt,-1.181,"[-1.56, -0.802]",0.379,-6.219,0.000
refined,c,-6.687,"[-8.639, -4.735]",1.952,-6.838,0.000
refined,s,-3.327,"[-4.335, -2.319]",1.008,-6.589,0.000
refined,k0,0.548,"[-0.122, 1.218]",0.670,1.634,0.107
refined,k1,0.017,"[-0.338, 0.373]",0.355,0.098,0.922
refined,k2,0.238,"[-0.286, 0.762]",0.524,0.905,0.369
refined,k3,0.547,"[-0.062, 1.156]",0.609,1.794,0.077
refined,k4,-1.402,"[-2.267, -0.536]",0.866,-3.232,0.002
refined,k5,-0.453,"[-1.067, 0.161]",0.614,-1.471,0.146
