stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.307,-6.841,-4.282,-0.311,-1.845,-1.000,1.727,-1.569,-0.338,458602991.683,0.337
norefined,2,-2.337,-7.057,-4.082,-0.318,-1.553,-1.088,1.520,-1.407,-0.304,381960583.062,0.331
norefined,3,-2.280,-7.279,-3.904,-0.299,-1.272,-1.139,1.279,-1.249,-0.306,323495765.311,0.313
norefined,4,-1.905,-7.456,-3.907,-0.323,-1.088,-1.119,1.113,-1.125,-0.329,281006309.519,0.256
norefined,5,-2.034,-7.625,-3.677,-0.317,-0.845,-1.101,0.901,-0.914,-0.272,258261805.955,0.267
norefined,6,-1.567,-7.694,-3.806,-0.320,-0.803,-1.044,0.876,-0.844,-0.288,232369605.937,0.204
norefined,7,-1.890,-7.784,-3.603,-0.285,-0.597,-1.024,0.743,-0.673,-0.218,229186340.567,0.243
norefined,8,-1.421,-7.826,-3.750,-0.266,-0.590,-0.971,0.752,-0.611,-0.221,208159412.488,0.182
norefined,9,-1.827,-7.870,-3.568,-0.230,-0.429,-0.956,0.660,-0.504,-0.167,215259141.136,0.232
norefined,10,-1.359,-7.900,-3.723,-0.204,-0.438,-0.915,0.680,-0.453,-0.168,195138944.644,0.172
refined,11,-1.359,-7.900,-3.723,-0.204,-0.438,-0.915,0.680,-0.453,-0.168,195138944.644,0.172
refined,12,-0.613,-3.166,-1.626,-0.039,0.654,-0.121,-0.022,-0.026,-0.098,247683476.525,0.193
refined,13,-0.936,-5.073,-2.509,-0.111,0.582,-0.241,0.104,-0.012,-0.168,167032485.102,0.184
refined,14,-0.910,-5.116,-2.397,-0.138,0.269,-0.237,0.163,-0.184,-0.080,157608015.304,0.178
refined,15,-0.967,-5.433,-2.548,-0.114,0.254,-0.275,0.174,-0.218,-0.005,157196317.366,0.178
refined,16,-0.972,-5.455,-2.557,-0.103,0.250,-0.279,0.179,-0.236,0.011,157180705.227,0.178
refined,17,-0.974,-5.469,-2.564,-0.101,0.250,-0.280,0.180,-0.238,0.014,157180174.754,0.178
refined,18,-0.974,-5.470,-2.565,-0.101,0.250,-0.280,0.180,-0.239,0.014,157180155.163,0.178
refined,19,-0.975,-5.470,-2.565,-0.101,0.250,-0.280,0.180,-0.239,0.015,157180154.434,0.178
refined,20,-0.975,-5.470,-2.565,-0.101,0.250,-0.280,0.180,-0.239,0.015,157180154.406,0.178
