stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,5.853,2.023,0.000,76,0,9,1901344674.985,1064447223.734
refined,5.853,2.023,0.000,76,0,9,1901344674.985,1064447223.734
