stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.307,-6.841,-4.282,-0.311,-1.845,-1.000,1.727,-1.569,-0.338,584293319.023,0.337
norefined,2,-2.466,-7.020,-4.039,-0.358,-1.643,-1.041,1.490,-1.393,-0.286,508198433.345,0.351
norefined,3,-2.468,-7.229,-3.829,-0.339,-1.423,-1.064,1.196,-1.233,-0.295,447383845.929,0.341
norefined,4,-2.108,-7.404,-3.827,-0.361,-1.294,-1.022,0.961,-1.114,-0.335,395321291.698,0.285
norefined,5,-2.144,-7.592,-3.606,-0.354,-1.092,-0.984,0.680,-0.908,-0.315,362832138.115,0.282
norefined,6,-1.688,-7.674,-3.727,-0.364,-1.070,-0.914,0.591,-0.829,-0.339,356980245.861,0.220
norefined,7,-2.065,-7.741,-3.506,-0.316,-0.922,-0.886,0.462,-0.716,-0.322,344360511.255,0.267
norefined,8,-1.603,-7.785,-3.671,-0.312,-0.934,-0.830,0.428,-0.666,-0.342,337376323.621,0.206
norefined,9,-2.009,-7.830,-3.465,-0.260,-0.804,-0.799,0.322,-0.574,-0.325,333816533.380,0.257
norefined,10,-1.548,-7.860,-3.642,-0.253,-0.829,-0.755,0.304,-0.537,-0.341,327792078.278,0.197
refined,11,-1.548,-7.860,-3.642,-0.253,-0.829,-0.755,0.304,-0.537,-0.341,327792078.278,0.197
refined,12,-0.883,-3.481,-1.759,-0.081,-0.142,0.024,-0.411,0.104,-0.610,346621583.114,0.254
refined,13,-1.271,-5.352,-2.632,-0.156,-0.418,-0.068,-0.502,-0.065,-0.598,303259597.839,0.237
refined,14,-1.300,-5.817,-2.757,-0.110,-0.467,-0.172,-0.285,-0.304,-0.361,299508855.183,0.223
refined,15,-1.304,-5.847,-2.764,-0.099,-0.457,-0.183,-0.273,-0.288,-0.371,299473164.392,0.223
refined,16,-1.307,-5.866,-2.773,-0.098,-0.459,-0.186,-0.272,-0.291,-0.370,299472566.029,0.223
refined,17,-1.306,-5.860,-2.770,-0.098,-0.457,-0.186,-0.271,-0.290,-0.370,299472512.660,0.223
refined,18,-1.307,-5.863,-2.772,-0.098,-0.458,-0.186,-0.271,-0.290,-0.370,299472502.010,0.223
refined,19,-1.307,-5.862,-2.771,-0.098,-0.458,-0.186,-0.271,-0.290,-0.370,299472499.684,0.223
refined,20,-1.307,-5.862,-2.772,-0.098,-0.458,-0.186,-0.271,-0.290,-0.370,299472499.168,0.223
