stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.152,-4.406,-4.373,0.332,0.013,-0.912,-0.864,1.020,0.195,756090485.983,1584,0,0,0.262
norefined,2,-0.716,-4.542,-4.385,0.195,-0.053,-0.886,-0.751,0.958,0.206,472928725.584,1584,0,0,0.158
norefined,3,-1.145,-4.665,-4.181,0.154,-0.115,-0.837,-0.773,0.953,0.199,551708814.311,1584,0,0,0.245
norefined,4,-0.695,-4.787,-4.197,0.034,-0.167,-0.802,-0.672,0.891,0.217,408333851.189,1584,0,0,0.145
norefined,5,-1.166,-4.835,-4.046,0.039,-0.187,-0.781,-0.714,0.890,0.204,476994030.634,1584,0,0,0.241
norefined,6,-0.707,-4.944,-4.071,-0.067,-0.224,-0.743,-0.621,0.827,0.226,363063577.913,1584,0,0,0.143
norefined,7,-1.183,-4.977,-3.930,-0.052,-0.234,-0.725,-0.666,0.824,0.213,427797741.468,1584,0,0,0.238
norefined,8,-0.718,-5.077,-3.960,-0.145,-0.260,-0.684,-0.580,0.761,0.238,328249125.308,1584,0,0,0.141
norefined,9,-1.196,-5.100,-3.825,-0.125,-0.263,-0.669,-0.627,0.754,0.225,390830627.601,1584,0,0,0.235
norefined,10,-0.728,-5.193,-3.858,-0.209,-0.280,-0.626,-0.545,0.690,0.252,299257392.322,1584,0,0,0.140
refined,11,-0.728,-5.193,-3.858,-0.209,-0.280,-0.626,-0.545,0.690,0.252,299257392.322,1584,0,0,0.140
refined,12,-0.474,-2.393,-0.213,-0.324,0.241,0.022,0.763,-0.564,0.401,744076966.126,1584,0,0,0.198
refined,13,-0.419,-2.562,-1.120,-0.131,-0.041,-0.107,0.198,0.072,0.107,109650400.489,1584,0,0,0.163
refined,14,-0.612,-3.705,-1.689,-0.200,-0.059,-0.169,0.161,0.073,0.254,84015973.978,1584,0,0,0.165
refined,15,-0.753,-4.527,-2.111,-0.144,-0.119,-0.223,0.156,0.020,0.365,80066345.532,1584,0,0,0.166
refined,16,-0.779,-4.686,-2.184,-0.104,-0.155,-0.224,0.173,-0.000,0.371,79930215.507,1584,0,0,0.166
refined,17,-0.782,-4.702,-2.189,-0.100,-0.159,-0.222,0.179,-0.002,0.367,79926367.544,1584,0,0,0.166
refined,18,-0.782,-4.707,-2.192,-0.099,-0.159,-0.222,0.179,-0.002,0.367,79926246.478,1584,0,0,0.166
refined,19,-0.783,-4.707,-2.192,-0.099,-0.159,-0.222,0.180,-0.002,0.367,79926242.447,1584,0,0,0.166
refined,20,-0.783,-4.707,-2.192,-0.099,-0.159,-0.222,0.180,-0.002,0.367,79926242.312,1584,0,0,0.166
