stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.891,2.023,0.000,0,9,2684443456.189,331218723.600,76
refined,200.684,2.023,0.000,0,9,2684443456.189,96018437.687,76
