stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.997,2.023,0.000,0,9,2751241695.323,299257392.321,76
refined,248.810,2.023,0.000,0,9,2751241695.323,79926242.312,76
