stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.276,-6.220,-4.515,1.311,0.835,-1.006,-1.128,1.733,-1.740,2292893388.837,1584,0,0,-0.044
norefined,2,-0.213,-6.237,-4.519,1.295,0.746,-1.038,-1.158,1.728,-1.764,1545240965.375,1584,0,0,0.034
norefined,3,-0.696,-6.232,-4.495,1.271,0.625,-1.046,-1.179,1.706,-1.789,1067382344.434,1584,0,0,0.112
norefined,4,-1.181,-6.210,-4.432,1.246,0.538,-1.057,-1.180,1.664,-1.803,623879473.777,1584,0,0,0.190
norefined,5,-1.594,-6.207,-4.368,1.082,0.421,-1.057,-1.129,1.493,-1.856,605423414.419,1584,0,0,0.257
norefined,6,-1.164,-6.291,-4.445,0.984,0.390,-1.042,-1.053,1.307,-1.887,539346405.198,1584,0,0,0.185
norefined,7,-1.609,-6.288,-4.343,0.874,0.301,-1.051,-1.008,1.170,-1.910,538767488.936,1584,0,0,0.256
norefined,8,-1.164,-6.368,-4.413,0.791,0.285,-1.020,-0.923,1.011,-1.911,472819107.705,1584,0,0,0.183
norefined,9,-1.608,-6.372,-4.290,0.694,0.203,-1.032,-0.870,0.875,-1.916,483260245.804,1584,0,0,0.252
norefined,10,-1.154,-6.450,-4.346,0.624,0.197,-0.994,-0.775,0.738,-1.898,415714571.694,1584,0,0,0.179
refined,11,-1.154,-6.450,-4.346,0.624,0.197,-0.994,-0.775,0.738,-1.898,415714571.694,1584,0,0,0.179
refined,12,-0.473,-3.170,-0.622,-0.827,-0.734,0.562,0.975,-0.232,1.417,2019027642.397,1584,0,0,0.149
refined,13,-0.400,-2.870,-1.061,-0.225,-0.412,-0.321,0.395,0.340,-0.274,231763939.325,1584,0,0,0.139
refined,14,-0.828,-5.073,-2.358,-0.450,-0.477,-0.456,0.105,0.421,-0.391,136196585.674,1584,0,0,0.163
refined,15,-0.921,-5.302,-2.737,-0.354,-0.259,-0.295,0.058,0.272,-0.254,126907810.098,1584,0,0,0.174
refined,16,-0.959,-5.625,-2.829,-0.376,-0.249,-0.349,0.062,0.311,-0.235,126638556.635,1584,0,0,0.171
refined,17,-0.963,-5.655,-2.835,-0.369,-0.237,-0.341,0.068,0.310,-0.231,126620582.123,1584,0,0,0.170
refined,18,-0.966,-5.680,-2.843,-0.369,-0.236,-0.343,0.068,0.311,-0.231,126619137.661,1584,0,0,0.170
refined,19,-0.966,-5.682,-2.843,-0.368,-0.235,-0.342,0.069,0.311,-0.231,126619018.427,1584,0,0,0.170
refined,20,-0.966,-5.684,-2.843,-0.368,-0.234,-0.342,0.069,0.311,-0.231,126619008.470,1584,0,0,0.170
