stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,4.981,2.023,0.000,0,9,2323333099.853,1391963768.392,76
refined,4.981,2.023,0.000,0,9,2323333099.853,1391963768.392,76
