stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.351,"[-2.47, -0.231]",1.119,-2.409,0.019
norefined,c,-6.358,"[-11.719, -0.997]",5.361,-2.367,0.021
norefined,s,-4.411,"[-7.795, -1.028]",3.384,-2.602,0.011
norefined,k0,1.191,"[-0.6, 2.981]",1.790,1.327,0.189
norefined,k1,0.465,"[-0.83, 1.76]",1.295,0.716,0.476
norefined,k2,-0.914,"[-2.287, 0.459]",1.373,-1.329,0.188
norefined,k3,-0.801,"[-2.077, 0.475]",1.276,-1.253,0.215
norefined,k4,1.224,"[-0.332, 2.779]",1.556,1.570,0.121
norefined,k5,-1.710,"[-3.403, -0.018]",1.692,-2.017,0.048
refined,tt,-0.273,"[-0.343, -0.204]",0.070,-7.841,0.000
refined,c,-1.830,"[-2.348, -1.312]",0.518,-7.053,0.000
refined,s,-0.888,"[-1.109, -0.667]",0.221,-8.021,0.000
refined,k0,0.369,"[0.142, 0.597]",0.227,3.245,0.002
refined,k1,0.236,"[0.002, 0.47]",0.234,2.010,0.048
refined,k2,0.010,"[-0.24, 0.261]",0.250,0.083,0.934
refined,k3,0.129,"[-0.12, 0.378]",0.249,1.037,0.304
refined,k4,0.126,"[-0.112, 0.365]",0.239,1.055,0.295
refined,k5,-0.017,"[-0.269, 0.235]",0.252,-0.136,0.892
