stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,76.853,1.857,0.000,38,0,9,1826221900.086,73487189.414
refined,154.336,1.857,0.000,38,0,9,1826221900.086,37348162.264
