stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.948,-7.165,-4.544,0.109,-0.296,1.164,-0.429,-0.208,1.761,465837909.388,0.272
norefined,2,-1.480,-7.284,-4.563,0.070,-0.298,1.122,-0.499,-0.285,1.717,223704288.253,0.203
norefined,3,-1.383,-7.449,-4.376,-0.105,-0.251,0.908,-0.628,-0.534,1.570,146648265.000,0.186
norefined,4,-1.205,-7.636,-4.114,-0.234,-0.203,0.622,-0.661,-0.616,1.493,124489862.173,0.158
norefined,5,-1.680,-7.627,-4.014,-0.270,-0.237,0.571,-0.671,-0.592,1.399,225700873.773,0.220
norefined,6,-1.191,-7.695,-4.077,-0.235,-0.227,0.575,-0.681,-0.564,1.413,121416819.689,0.155
norefined,7,-1.673,-7.676,-3.990,-0.268,-0.252,0.537,-0.682,-0.545,1.333,219610009.539,0.218
norefined,8,-1.184,-7.743,-4.053,-0.232,-0.241,0.544,-0.690,-0.518,1.346,119166291.429,0.153
norefined,9,-1.669,-7.719,-3.975,-0.265,-0.259,0.512,-0.684,-0.504,1.276,215371329.593,0.216
norefined,10,-1.180,-7.784,-4.038,-0.229,-0.248,0.520,-0.692,-0.478,1.288,117433122.741,0.152
refined,11,-1.180,-7.784,-4.038,-0.229,-0.248,0.520,-0.692,-0.478,1.288,117433122.741,0.152
refined,12,-0.872,-5.104,-2.638,0.222,-0.005,-0.434,0.192,-0.081,-0.182,89820048.789,0.171
refined,13,-1.074,-6.469,-3.253,0.039,-0.132,-0.158,-0.003,-0.069,0.193,78999423.445,0.166
refined,14,-1.024,-6.219,-3.083,0.032,-0.083,-0.130,-0.055,-0.050,0.188,78808190.902,0.165
refined,15,-1.046,-6.350,-3.157,0.029,-0.098,-0.135,-0.047,-0.057,0.192,78792519.320,0.165
refined,16,-1.036,-6.295,-3.127,0.031,-0.092,-0.134,-0.049,-0.054,0.188,78790211.380,0.165
refined,17,-1.041,-6.320,-3.140,0.030,-0.095,-0.134,-0.048,-0.056,0.191,78789709.319,0.165
refined,18,-1.039,-6.309,-3.135,0.031,-0.094,-0.134,-0.048,-0.055,0.190,78789612.082,0.165
refined,19,-1.040,-6.314,-3.137,0.030,-0.094,-0.134,-0.048,-0.056,0.190,78789592.002,0.165
refined,20,-1.039,-6.312,-3.136,0.031,-0.094,-0.134,-0.048,-0.055,0.190,78789587.959,0.165
