stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,97.521,1.765,0.000,57,0,9,2264718653.434,117433122.741
refined,147.967,1.765,0.000,57,0,9,2264718653.434,78789587.959
