stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,90.298,1.765,0.000,0,9,1825587680.866,101812539.794,57
refined,167.114,1.765,0.000,0,9,1825587680.866,56460607.776,57
