attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.989,"[-1.505, -0.473]",0.516,-3.200,0.002,9.100,ngd,55,319501591.776,0.185,-1.000,0.011,0,0,fn
c,-7.424,"[-11.334, -3.513]",3.910,-3.167,0.002,9.100,ngd,55,319501591.776,0.185,-6.000,-1.424,0,0,fn
s,-2.487,"[-3.606, -1.367]",1.119,-3.706,0.000,9.100,ngd,55,319501591.776,0.185,-3.000,0.513,0,0,fn
k0,-0.297,"[-0.929, 0.335]",0.632,-0.784,0.436,9.100,ngd,55,319501591.776,0.185,0.000,-0.297,0,0,fp
k1,-0.303,"[-1.051, 0.445]",0.748,-0.676,0.502,9.100,ngd,55,319501591.776,0.185,0.000,-0.303,0,0,fp
k2,-0.451,"[-1.166, 0.265]",0.715,-1.050,0.297,9.100,ngd,55,319501591.776,0.185,0.000,-0.451,0,0,fp
k3,1.137,"[0.023, 2.251]",1.114,1.702,0.093,9.100,ngd,55,319501591.776,0.185,0.000,1.137,0,1,fp
k4,0.625,"[0.107, 1.143]",0.518,2.014,0.048,9.100,ngd,55,319501591.776,0.185,0.000,0.625,0,1,fp
k5,0.161,"[-0.623, 0.944]",0.783,0.342,0.733,9.100,ngd,55,319501591.776,0.185,0.000,0.161,0,0,fp
vot,0.133,,,,,9.100,ngd,55,319501591.776,0.185,0.167,-0.033,0,0,fn
tt,-0.549,"[-1.423, 0.325]",0.874,-1.047,0.299,9.037,lm,55,2240597348.810,0.490,-1.000,0.451,1,0,fn
c,-11.067,"[-26.527, 4.394]",15.460,-1.194,0.237,9.037,lm,55,2240597348.810,0.490,-6.000,-5.067,1,0,fn
s,-0.744,"[-2.547, 1.059]",1.803,-0.688,0.494,9.037,lm,55,2240597348.810,0.490,-3.000,2.256,1,0,fn
k0,3.591,"[-1.52, 8.702]",5.111,1.172,0.245,9.037,lm,55,2240597348.810,0.490,0.000,3.591,0,0,fp
k1,-3.159,"[-7.179, 0.862]",4.021,-1.310,0.195,9.037,lm,55,2240597348.810,0.490,0.000,-3.159,0,0,fp
k2,-2.099,"[-5.902, 1.703]",3.803,-0.921,0.360,9.037,lm,55,2240597348.810,0.490,0.000,-2.099,0,0,fp
k3,3.071,"[-1.82, 7.963]",4.891,1.047,0.299,9.037,lm,55,2240597348.810,0.490,0.000,3.071,0,0,fp
k4,2.156,"[-1.087, 5.4]",3.243,1.109,0.271,9.037,lm,55,2240597348.810,0.490,0.000,2.156,0,0,fp
k5,-0.200,"[-2.358, 1.957]",2.158,-0.155,0.877,9.037,lm,55,2240597348.810,0.490,0.000,-0.200,0,0,fp
vot,0.050,,,,,9.037,lm,55,2240597348.810,0.490,0.167,-0.117,0,0,fn
tt,-1.540,"[-2.27, -0.811]",0.729,-3.522,0.001,18.151,ngd+lm,55,171935278.459,0.136,-1.000,-0.540,0,0,fn
c,-9.555,"[-14.217, -4.892]",4.663,-3.418,0.001,18.151,ngd+lm,55,171935278.459,0.136,-6.000,-3.555,0,0,fn
s,-5.063,"[-7.347, -2.778]",2.285,-3.696,0.000,18.151,ngd+lm,55,171935278.459,0.136,-3.000,-2.063,0,0,fn
k0,-0.114,"[-0.914, 0.686]",0.800,-0.239,0.812,18.151,ngd+lm,55,171935278.459,0.136,0.000,-0.114,0,0,fp
k1,-0.929,"[-2.25, 0.392]",1.321,-1.173,0.245,18.151,ngd+lm,55,171935278.459,0.136,0.000,-0.929,0,0,fp
k2,0.310,"[-0.552, 1.172]",0.862,0.599,0.551,18.151,ngd+lm,55,171935278.459,0.136,0.000,0.310,0,0,fp
k3,0.247,"[-0.485, 0.98]",0.732,0.563,0.575,18.151,ngd+lm,55,171935278.459,0.136,0.000,0.247,0,0,fp
k4,0.570,"[-0.137, 1.277]",0.707,1.346,0.183,18.151,ngd+lm,55,171935278.459,0.136,0.000,0.570,0,0,fp
k5,-0.184,"[-0.962, 0.594]",0.778,-0.395,0.694,18.151,ngd+lm,55,171935278.459,0.136,0.000,-0.184,0,0,fp
vot,0.161,,,,,18.151,ngd+lm,55,171935278.459,0.136,0.167,-0.005,0,0,fn
