stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,150.075,2.023,0.000,0,9,2875657810.285,135905397.319,76
refined,161.350,2.023,0.000,0,9,2875657810.285,126827070.601,76
