stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.458,-5.163,-4.997,-0.574,0.652,1.207,1.991,-0.032,-1.681,1478439993.952,1584,0,0,0.282
norefined,2,-1.728,-5.258,-4.947,-0.724,0.508,1.002,1.734,-0.148,-1.695,1372496921.845,1584,0,0,0.329
norefined,3,-1.387,-5.417,-5.007,-0.845,0.424,0.922,1.583,-0.032,-1.494,1305002873.632,1584,0,0,0.256
norefined,4,-1.720,-5.488,-4.924,-0.965,0.315,0.742,1.344,-0.130,-1.523,1294599925.873,1584,0,0,0.313
norefined,5,-1.284,-5.602,-4.988,-1.020,0.291,0.744,1.302,0.004,-1.384,1239194915.748,1584,0,0,0.229
norefined,6,-1.678,-5.652,-4.886,-1.111,0.209,0.598,1.109,-0.083,-1.411,1246501685.368,1584,0,0,0.297
norefined,7,-1.229,-5.759,-4.947,-1.156,0.191,0.613,1.083,0.046,-1.294,1196791686.536,1584,0,0,0.213
norefined,8,-1.648,-5.805,-4.832,-1.228,0.122,0.489,0.916,-0.032,-1.311,1214349550.276,1584,0,0,0.284
norefined,9,-1.196,-5.907,-4.892,-1.268,0.110,0.519,0.901,0.099,-1.201,1168388282.319,1584,0,0,0.203
norefined,10,-1.630,-5.952,-4.770,-1.321,0.052,0.414,0.753,0.025,-1.210,1192946434.386,1584,0,0,0.274
refined,11,-1.196,-5.907,-4.892,-1.268,0.110,0.519,0.901,0.099,-1.201,1168388282.319,1584,0,0,0.203
refined,12,-1.849,-11.130,-6.756,-1.290,-0.023,0.195,0.490,0.300,-0.459,1080320366.273,1584,0,0,0.166
refined,13,-2.985,-18.965,-10.852,-1.781,-0.368,0.225,0.481,0.817,-0.494,1065773159.278,1584,0,0,0.157
refined,14,-3.876,-24.384,-14.096,-3.361,-0.700,1.039,0.041,1.114,-0.183,1056825069.051,1584,0,0,0.159
refined,15,-7.958,-48.797,-28.463,-7.649,-1.102,2.017,-0.788,2.626,2.072,1046701343.832,1584,0,0,0.163
refined,16,-11.408,-70.065,-40.126,-11.633,-1.335,2.945,-2.611,4.365,5.297,1040864529.727,1584,0,0,0.163
refined,17,-0.745,-7.828,-1.589,-1.096,-0.850,1.404,-1.851,2.234,-0.189,1529484401.163,1584,0,0,0.095
refined,18,-1.063,-7.573,-3.454,-1.310,0.072,0.186,-0.538,0.196,0.874,1160798092.307,1584,0,0,0.140
refined,19,-0.819,-3.914,-2.929,-1.489,0.088,0.880,-0.259,0.155,-0.417,1143863580.523,1584,0,0,0.209
refined,20,-1.543,-8.330,-5.300,-2.236,0.145,0.973,-0.399,0.492,0.099,1094881772.373,1584,0,0,0.185
