attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.948,"[-1.701, -0.194]",0.754,-2.097,0.040,11.422,ngd,80,392838699.615,0.201,-1.000,0.052,0,0,fn
c,-7.766,"[-13.558, -1.973]",5.793,-2.236,0.029,11.422,ngd,80,392838699.615,0.201,-6.000,-1.766,0,0,fn
s,-3.783,"[-6.44, -1.127]",2.657,-2.375,0.020,11.422,ngd,80,392838699.615,0.201,-3.000,-0.783,0,0,fn
k0,-0.841,"[-2.46, 0.779]",1.620,-0.866,0.390,11.422,ngd,80,392838699.615,0.201,0.000,-0.841,0,0,fp
k1,0.397,"[-1.228, 2.021]",1.625,0.407,0.685,11.422,ngd,80,392838699.615,0.201,0.000,0.397,0,0,fp
k2,-0.819,"[-2.14, 0.502]",1.321,-1.034,0.305,11.422,ngd,80,392838699.615,0.201,0.000,-0.819,0,0,fp
k3,0.186,"[-1.485, 1.857]",1.671,0.186,0.853,11.422,ngd,80,392838699.615,0.201,0.000,0.186,0,0,fp
k4,-0.998,"[-2.464, 0.468]",1.466,-1.136,0.260,11.422,ngd,80,392838699.615,0.201,0.000,-0.998,0,0,fp
k5,-0.775,"[-2.175, 0.625]",1.400,-0.923,0.359,11.422,ngd,80,392838699.615,0.201,0.000,-0.775,0,0,fp
vot,0.122,,,,,11.422,ngd,80,392838699.615,0.201,0.167,-0.045,0,0,fn
tt,0.362,"[-0.436, 1.159]",0.798,0.756,0.452,11.647,lm,80,2314692108.328,0.487,-1.000,1.362,1,0,fn
c,-7.902,"[-26.801, 10.996]",18.898,-0.697,0.488,11.647,lm,80,2314692108.328,0.487,-6.000,-1.902,1,0,fn
s,-2.526,"[-8.211, 3.159]",5.685,-0.741,0.461,11.647,lm,80,2314692108.328,0.487,-3.000,0.474,1,0,fn
k0,-1.592,"[-6.716, 3.531]",5.123,-0.518,0.606,11.647,lm,80,2314692108.328,0.487,0.000,-1.592,0,0,fp
k1,-0.257,"[-6.44, 5.926]",6.183,-0.069,0.945,11.647,lm,80,2314692108.328,0.487,0.000,-0.257,0,0,fp
k2,-1.481,"[-7.019, 4.056]",5.538,-0.446,0.657,11.647,lm,80,2314692108.328,0.487,0.000,-1.481,0,0,fp
k3,0.440,"[-5.086, 5.967]",5.527,0.133,0.895,11.647,lm,80,2314692108.328,0.487,0.000,0.440,0,0,fp
k4,-1.304,"[-6.674, 4.065]",5.369,-0.405,0.687,11.647,lm,80,2314692108.328,0.487,0.000,-1.304,0,0,fp
k5,-1.844,"[-7.246, 3.557]",5.401,-0.569,0.571,11.647,lm,80,2314692108.328,0.487,0.000,-1.844,0,0,fp
vot,-0.046,,,,,11.647,lm,80,2314692108.328,0.487,0.167,-0.212,0,0,fn
tt,-0.880,"[-1.284, -0.477]",0.404,-3.637,0.001,22.951,ngd+lm,80,140309395.414,0.120,-1.000,0.120,0,0,fn
c,-5.603,"[-8.015, -3.191]",2.412,-3.874,0.000,22.951,ngd+lm,80,140309395.414,0.120,-6.000,0.397,0,0,fn
s,-2.505,"[-3.539, -1.47]",1.035,-4.038,0.000,22.951,ngd+lm,80,140309395.414,0.120,-3.000,0.495,0,0,fn
k0,0.731,"[0.003, 1.459]",0.728,1.676,0.098,22.951,ngd+lm,80,140309395.414,0.120,0.000,0.731,0,1,fp
k1,-0.107,"[-0.819, 0.605]",0.712,-0.250,0.803,22.951,ngd+lm,80,140309395.414,0.120,0.000,-0.107,0,0,fp
k2,-0.203,"[-0.645, 0.238]",0.441,-0.769,0.444,22.951,ngd+lm,80,140309395.414,0.120,0.000,-0.203,0,0,fp
k3,0.228,"[-0.433, 0.89]",0.661,0.576,0.567,22.951,ngd+lm,80,140309395.414,0.120,0.000,0.228,0,0,fp
k4,-0.310,"[-0.863, 0.243]",0.553,-0.936,0.353,22.951,ngd+lm,80,140309395.414,0.120,0.000,-0.310,0,0,fp
k5,0.645,"[0.138, 1.152]",0.507,2.122,0.038,22.951,ngd+lm,80,140309395.414,0.120,0.000,0.645,0,1,fp
vot,0.157,,,,,22.951,ngd+lm,80,140309395.414,0.120,0.167,-0.010,0,0,fn
