stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.815,"[-1.14, -0.49]",0.325,-4.179,0.000
norefined,c,-4.350,"[-6.163, -2.538]",1.812,-4.003,0.000
norefined,s,-2.520,"[-3.504, -1.535]",0.985,-4.269,0.000
norefined,k0,0.010,"[-0.566, 0.586]",0.576,0.030,0.976
norefined,k1,-0.792,"[-1.485, -0.099]",0.693,-1.907,0.061
norefined,k2,-0.583,"[-1.196, 0.029]",0.613,-1.588,0.117
norefined,k3,-0.016,"[-0.543, 0.512]",0.528,-0.049,0.961
norefined,k4,0.297,"[-0.313, 0.908]",0.611,0.812,0.420
norefined,k5,0.072,"[-0.696, 0.84]",0.768,0.157,0.876
refined,tt,-0.957,"[-1.31, -0.604]",0.353,-4.524,0.000
refined,c,-5.003,"[-6.907, -3.1]",1.904,-4.384,0.000
refined,s,-2.688,"[-3.582, -1.794]",0.894,-5.016,0.000
refined,k0,0.270,"[-0.25, 0.79]",0.520,0.865,0.390
refined,k1,0.342,"[-0.163, 0.847]",0.505,1.129,0.263
refined,k2,0.111,"[-0.372, 0.595]",0.483,0.385,0.702
refined,k3,-0.449,"[-0.878, -0.02]",0.429,-1.746,0.085
refined,k4,-0.139,"[-0.663, 0.384]",0.524,-0.444,0.658
refined,k5,-0.340,"[-1.078, 0.399]",0.739,-0.767,0.446
