stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.833,-4.347,-1.008,-1.587,-1.178,-1.605,-0.542,-0.786,-0.803,5352766992.980,1584,0,0,-0.192
norefined,2,0.350,-4.362,-1.080,-1.591,-1.259,-1.632,-0.599,-0.802,-0.816,2887015200.217,1584,0,0,-0.080
norefined,3,-0.146,-4.362,-1.098,-1.561,-1.290,-1.662,-0.631,-0.824,-0.807,1746379545.311,1584,0,0,0.033
norefined,4,-0.624,-4.355,-1.140,-1.437,-1.315,-1.632,-0.627,-0.783,-0.784,1438907076.585,1584,0,0,0.143
norefined,5,-0.882,-4.330,-1.402,-1.233,-1.326,-1.499,-0.601,-0.588,-0.659,1185757845.858,1584,0,0,0.204
norefined,6,-1.073,-4.305,-1.673,-0.994,-1.299,-1.345,-0.530,-0.398,-0.529,954915935.401,1584,0,0,0.249
norefined,7,-0.997,-4.306,-1.968,-0.779,-1.229,-1.172,-0.457,-0.174,-0.386,724206156.398,1584,0,0,0.231
norefined,8,-0.955,-4.301,-2.221,-0.543,-1.135,-0.990,-0.349,0.040,-0.215,525032727.732,1584,0,0,0.222
norefined,9,-0.846,-4.313,-2.419,-0.290,-0.997,-0.800,-0.211,0.222,-0.048,382668284.704,1584,0,0,0.196
norefined,10,-0.815,-4.350,-2.520,0.010,-0.792,-0.583,-0.016,0.297,0.072,314243580.248,1584,0,0,0.187
refined,11,-0.815,-4.350,-2.520,0.010,-0.792,-0.583,-0.016,0.297,0.072,314243580.248,1584,0,0,0.187
refined,12,-0.784,-4.008,-2.265,0.364,0.481,0.158,-0.523,-0.294,-0.299,242565105.213,1584,0,0,0.196
refined,13,-0.947,-4.922,-2.696,0.312,0.341,0.054,-0.478,-0.160,-0.337,234875247.488,1584,0,0,0.192
refined,14,-0.945,-4.936,-2.659,0.271,0.338,0.110,-0.448,-0.145,-0.329,234641651.457,1584,0,0,0.191
refined,15,-0.958,-5.003,-2.691,0.272,0.341,0.108,-0.451,-0.140,-0.340,234628292.161,1584,0,0,0.191
refined,16,-0.957,-4.999,-2.686,0.270,0.342,0.112,-0.449,-0.140,-0.339,234627427.967,1584,0,0,0.191
refined,17,-0.957,-5.004,-2.688,0.270,0.342,0.111,-0.449,-0.139,-0.340,234627365.843,1584,0,0,0.191
refined,18,-0.957,-5.003,-2.688,0.270,0.342,0.112,-0.449,-0.139,-0.340,234627361.066,1584,0,0,0.191
refined,19,-0.957,-5.003,-2.688,0.270,0.342,0.111,-0.449,-0.139,-0.340,234627360.679,1584,0,0,0.191
refined,20,-0.957,-5.003,-2.688,0.270,0.342,0.111,-0.449,-0.139,-0.340,234627360.647,1584,0,0,0.191
