stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,52.859,1.727,0.000,0,9,3271463800.519,403859933.760,76
refined,66.535,1.727,0.000,0,9,3271463800.519,329200631.987,76
