stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.169,-5.297,-1.024,0.013,-0.456,0.768,-0.703,-0.839,-0.082,1074618184.612,-0.032
norefined,2,-0.297,-5.286,-1.125,-0.023,-0.457,0.662,-0.795,-0.866,-0.099,485021777.830,0.056
norefined,3,-0.694,-5.228,-1.374,-0.033,-0.390,0.529,-0.860,-0.872,-0.128,287805859.571,0.133
norefined,4,-0.530,-5.161,-1.804,0.024,-0.285,0.393,-0.847,-0.896,-0.119,210360692.306,0.103
norefined,5,-0.999,-5.092,-1.924,0.045,-0.244,0.313,-0.845,-0.853,-0.143,265047513.635,0.196
norefined,6,-0.523,-5.124,-2.066,0.077,-0.226,0.283,-0.844,-0.866,-0.136,191655131.154,0.102
norefined,7,-1.017,-5.079,-2.073,0.084,-0.214,0.232,-0.861,-0.827,-0.138,246129990.182,0.200
norefined,8,-0.537,-5.114,-2.204,0.111,-0.197,0.209,-0.858,-0.835,-0.132,181576002.582,0.105
norefined,9,-1.032,-5.076,-2.182,0.111,-0.192,0.169,-0.877,-0.797,-0.127,235403837.690,0.203
norefined,10,-0.550,-5.112,-2.306,0.134,-0.176,0.152,-0.873,-0.801,-0.120,175301464.890,0.108
refined,11,-0.550,-5.112,-2.306,0.134,-0.176,0.152,-0.873,-0.801,-0.120,175301464.890,0.108
refined,12,-0.806,-5.079,-2.697,-0.218,-0.171,0.061,-0.298,0.419,0.228,109547281.581,0.159
refined,13,-0.888,-5.657,-2.918,0.054,-0.157,0.053,-0.333,0.192,0.017,99944032.911,0.157
refined,14,-0.926,-5.888,-3.044,0.092,-0.170,0.070,-0.374,0.216,-0.010,99745596.720,0.157
refined,15,-0.938,-5.954,-3.079,0.096,-0.174,0.072,-0.382,0.227,-0.019,99732845.750,0.157
refined,16,-0.941,-5.973,-3.089,0.097,-0.176,0.073,-0.383,0.230,-0.021,99732003.185,0.157
refined,17,-0.941,-5.978,-3.092,0.097,-0.177,0.073,-0.384,0.231,-0.021,99731945.551,0.157
refined,18,-0.942,-5.979,-3.093,0.097,-0.177,0.073,-0.384,0.231,-0.021,99731941.338,0.157
refined,19,-0.942,-5.979,-3.093,0.097,-0.177,0.073,-0.384,0.231,-0.021,99731941.010,0.157
refined,20,-0.942,-5.979,-3.093,0.097,-0.177,0.073,-0.384,0.231,-0.021,99731940.983,0.157
