stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.616,"[-0.948, -0.284]",0.332,-3.709,0.000
norefined,c,-5.069,"[-7.578, -2.56]",2.509,-4.033,0.000
norefined,s,-2.313,"[-3.39, -1.237]",1.076,-4.289,0.000
norefined,k0,-0.021,"[-0.771, 0.73]",0.751,-0.055,0.956
norefined,k1,-0.235,"[-1.192, 0.721]",0.956,-0.491,0.625
norefined,k2,0.085,"[-0.527, 0.698]",0.613,0.278,0.782
norefined,k3,-0.748,"[-1.602, 0.106]",0.854,-1.747,0.085
norefined,k4,-0.981,"[-2.042, 0.08]",1.061,-1.845,0.070
norefined,k5,-0.204,"[-0.74, 0.333]",0.536,-0.758,0.451
refined,tt,-1.163,"[-1.679, -0.647]",0.516,-4.497,0.000
refined,c,-6.826,"[-9.875, -3.776]",3.050,-4.467,0.000
refined,s,-3.419,"[-4.949, -1.889]",1.530,-4.459,0.000
refined,k0,-0.418,"[-1.162, 0.325]",0.744,-1.123,0.265
refined,k1,-0.359,"[-1.269, 0.55]",0.909,-0.789,0.433
refined,k2,-0.126,"[-0.705, 0.452]",0.579,-0.436,0.665
refined,k3,0.015,"[-0.704, 0.734]",0.719,0.041,0.967
refined,k4,-0.510,"[-1.155, 0.134]",0.645,-1.580,0.119
refined,k5,0.127,"[-0.337, 0.59]",0.463,0.547,0.586
