stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.744,-7.251,-4.816,-0.016,-0.401,-0.589,1.902,-1.517,-1.938,3522909646.632,1584,0,0,-0.103
norefined,2,0.256,-7.273,-4.831,-0.036,-0.444,-0.599,1.848,-1.579,-1.983,2320229839.321,1584,0,0,-0.035
norefined,3,-0.238,-7.289,-4.826,-0.028,-0.482,-0.611,1.797,-1.615,-1.975,1654144796.603,1584,0,0,0.033
norefined,4,-0.733,-7.292,-4.798,0.019,-0.493,-0.585,1.787,-1.629,-1.947,1291076897.693,1584,0,0,0.101
norefined,5,-1.175,-7.306,-4.741,0.195,-0.489,-0.509,1.798,-1.604,-1.828,1110373811.526,1584,0,0,0.161
norefined,6,-1.368,-7.400,-4.659,0.543,-0.515,-0.431,1.716,-1.503,-1.600,1070245102.723,1584,0,0,0.185
norefined,7,-0.923,-7.487,-4.701,0.656,-0.536,-0.484,1.683,-1.415,-1.464,1056022633.508,1584,0,0,0.123
norefined,8,-1.369,-7.485,-4.626,0.810,-0.512,-0.374,1.661,-1.408,-1.368,1022484140.328,1584,0,0,0.183
norefined,9,-0.913,-7.564,-4.667,0.902,-0.525,-0.419,1.630,-1.320,-1.244,1017831844.668,1584,0,0,0.121
norefined,10,-1.388,-7.548,-4.591,0.992,-0.513,-0.331,1.594,-1.330,-1.206,994116871.661,1584,0,0,0.184
refined,11,-1.388,-7.548,-4.591,0.992,-0.513,-0.331,1.594,-1.330,-1.206,994116871.661,1584,0,0,0.184
refined,12,-0.210,-2.982,-0.099,0.224,-0.439,1.295,-0.085,1.264,1.256,3065385167.141,1584,0,0,0.070
refined,13,-0.057,0.243,-0.774,0.331,0.327,-0.298,0.191,-0.707,-0.552,1682696345.714,1584,0,0,-0.235
refined,14,-0.168,-1.170,-0.486,0.446,0.098,0.145,0.114,0.250,0.160,601131208.472,1584,0,0,0.144
refined,15,-0.166,-1.294,-0.680,0.466,0.165,0.213,0.106,0.080,0.160,521392127.170,1584,0,0,0.128
refined,16,-0.174,-1.377,-0.717,0.491,0.163,0.227,0.106,0.079,0.156,518590268.176,1584,0,0,0.126
refined,17,-0.177,-1.402,-0.726,0.496,0.163,0.231,0.103,0.081,0.157,518398022.387,1584,0,0,0.126
refined,18,-0.177,-1.409,-0.728,0.497,0.163,0.232,0.102,0.081,0.157,518384969.885,1584,0,0,0.126
refined,19,-0.177,-1.410,-0.729,0.498,0.163,0.232,0.102,0.081,0.157,518384101.555,1584,0,0,0.126
refined,20,-0.177,-1.411,-0.729,0.498,0.163,0.232,0.101,0.081,0.157,518384044.143,1584,0,0,0.126
