stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,43.781,1.727,0.000,76,0,9,3462746162.921,503232536.781
refined,67.757,1.727,0.000,76,0,9,3462746162.921,342788682.772
