stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.106,1.727,0.000,76,0,9,3403449459.133,595454076.237
refined,46.933,1.727,0.000,76,0,9,3403449459.133,465939383.140
